,0,1,2,3,4,5,6,name,label,pred
21,0.15042655364290222,0.09666666666666665,0.12923359485759375,0.21666666666666665,0.09592818749543877,0.17666666666666664,31680.0,Link_Error_2_range10-flw0-rtt,L,L
22,0.17633845050435604,0.11052394613491563,0.12297772945791609,0.2243971027587681,0.08821942309864624,0.1976034188472734,30240.0,Link_Error_2_range10-flw1-rtt,L,L
23,0.35025090504820927,0.030226200796279037,0.12314872613654201,0.20486647206366904,0.08088737364228606,0.29218660769736404,31680.0,Link_Error_2_range10-flw2-rtt,L,L
6,0.2614720567848309,0.12999999999999998,0.2532479911966734,0.17666666666666664,0.10776653831974621,0.22999999999999998,31680.0,Link_Error_5_range10-flw0-rtt,L,L
7,0.1589519424032332,0.19086664271569342,0.10809383694079762,0.09041051497059163,0.10437783437063425,0.49223502595099883,31680.0,Link_Error_5_range10-flw1-rtt,L,L
8,0.26051497101149884,0.09068380729449124,0.15784068833630072,0.28548606000117616,0.12457067768164926,0.13770504070644968,30240.0,Link_Error_5_range10-flw2-rtt,L,L
0,0.16936675995945422,0.16999999999999998,0.13010550975131607,0.06333333333333332,0.10381889367893384,0.21666666666666665,31680.0,Link_Error_9_range10-flw0-rtt,L,L
1,0.2839459183422086,0.07030516425244869,0.2550339217069111,0.11047954382527651,0.11473341942457414,0.15065392339810435,31680.0,Link_Error_9_range10-flw1-rtt,L,L
2,0.21090765819880206,0.030227935764830415,0.1099989100323612,0.12427040258874726,0.09654008862643479,0.21159555035381292,30240.0,Link_Error_9_range10-flw2-rtt,L,L
12,0.5785793939189001,0.21,0.16283088637765863,0.43,0.06798249269355597,0.6433333333333332,146880.0,Normal_4_range10-flw0-rtt,N,N
13,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,0.06880500621365161,0.44544499502859936,167040.0,Normal_4_range10-flw1-rtt,N,N
14,0.5875666988719287,0.1579206460849472,0.14857383173855113,0.31920130591638274,0.07022070461883557,0.4804819657478182,38880.0,Normal_4_range10-flw2-rtt,N,N
15,0.578411078101052,0.21,0.1493401455488387,0.4166666666666667,0.07581581316980751,0.6299999999999999,146880.0,Normal_5_range10-flw0-rtt,N,N
16,0.5996679606862548,0.17076398097448173,0.14468025030765572,0.3448762753014043,0.0669820441557075,0.5256851963332084,167040.0,Normal_5_range10-flw1-rtt,N,N
17,0.593570754899289,0.21829820562569252,0.14934285901719588,0.439954845184088,0.0650007822266117,0.6683283526078894,38880.0,Normal_5_range10-flw2-rtt,N,N
18,0.4753795280461344,0.17666666666666664,0.0748054867901002,0.12333333333333332,0.060309226885815935,0.35,31680.0,Normal_7_range10-flw0-rtt,N,N
19,0.5882940757787359,0.2175675194855981,0.14554794551999903,0.43848223157866695,0.06605533473916503,0.6660913288866773,30240.0,Normal_7_range10-flw1-rtt,N,N
20,0.5700812221685895,0.14450001198005913,0.16500015565421416,0.29236048935500336,0.09152726867687441,0.4402209667299476,31680.0,Normal_7_range10-flw2-rtt,N,L
9,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,0.05638788017982679,0.41,146880.0,TCP_Congestion_3_range10-flw0-rtt,T,T
10,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,0.05009084778107288,0.672830755984269,167040.0,TCP_Congestion_3_range10-flw1-rtt,T,T
11,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,0.052754048113732195,0.9711847795652506,38880.0,TCP_Congestion_3_range10-flw2-rtt,T,T
24,0.05222201997065502,1.6433333333333333,0.04123647239072019,1.5966666666666667,0.037999551094232385,0.35,31680.0,TCP_Congestion_4_range10-flw0-rtt,T,T
25,0.07252173928100025,0.793709719859652,0.0707434776947397,1.6443522044349752,0.07022053603354039,0.3047577405368284,30240.0,TCP_Congestion_4_range10-flw1-rtt,T,T
26,0.10806043028683969,0.5004402698844147,0.05640709974150219,0.7892849894150165,0.05296209097813757,1.6491018289479706,31680.0,TCP_Congestion_4_range10-flw2-rtt,T,T
3,0.11718951164775239,1.2033333333333334,0.07531400842587513,0.33,0.05654936524436616,0.5833333333333333,31680.0,TCP_Congestion_6_range10-flw0-rtt,T,T
4,0.11619105617375924,1.2090649865061982,0.04739662445787437,0.3449686803604942,0.04344389802660894,0.49233394187371504,31680.0,TCP_Congestion_6_range10-flw1-rtt,T,T
5,0.15313185103551968,1.2131280075535196,0.06610837472244101,1.0652675301785755,0.06472047396767876,0.5746395825253514,30240.0,TCP_Congestion_6_range10-flw2-rtt,T,T
