,0,1,2,3,4,5,6,name,label,pred
15,0.37021200687714195,0.08999999999999998,0.16266894931011394,0.016666666666666666,0.13839558235486699,0.19666666666666666,38880.0,Link_Error_0_range10-flw0-rtt,L,L
16,0.15925570557854304,0.3314608251975046,0.1318992820745858,0.20423343774795738,0.08129000562135089,0.15736018974022944,145440.0,Link_Error_0_range10-flw1-rtt,L,L
17,0.4283476971218321,0.06381453105908644,0.12162709077043678,0.1914435931772593,0.11714460737912007,0.010075978588276805,36000.0,Link_Error_0_range10-flw2-rtt,L,L
18,0.2614720567848309,0.12999999999999998,0.2532479911966734,0.17666666666666664,0.10776653831974621,0.22999999999999998,16806016.0,Link_Error_5_range10-flw0-rtt,L,L
19,0.1589519424032332,0.19086664271569342,0.10809383694079762,0.09041051497059163,0.10437783437063425,0.49223502595099883,30240.0,Link_Error_5_range10-flw1-rtt,L,L
20,0.26051497101149884,0.09068380729449124,0.15784068833630072,0.28548606000117616,0.12457067768164926,0.13770504070644968,30240.0,Link_Error_5_range10-flw2-rtt,L,L
21,0.1406758731397391,0.21666666666666665,0.129692220307867,0.10333333333333332,0.10128893802662296,0.43666666666666665,16806016.0,Link_Error_8_range10-flw0-rtt,L,L
22,0.2047134140033716,0.14399676000592465,0.1661429686309951,0.2511571395452174,0.1532416347286048,0.10381161767868986,30240.0,Link_Error_8_range10-flw1-rtt,L,L
23,0.2582696968658807,0.0705271125867622,0.188618239895048,0.1511295269716333,0.11031180160555701,0.36606929866462284,30240.0,Link_Error_8_range10-flw2-rtt,L,L
6,0.5914065024518609,0.15,0.1593039428911567,0.30333333333333334,0.06930456293856016,0.45666666666666667,36000.0,Normal_1_range10-flw0-rtt,N,N
7,0.5854662963974709,0.15739180744833625,0.1463828670736421,0.3181323767572754,0.07107247746399802,0.48557046978742036,169920.0,Normal_1_range10-flw1-rtt,N,N
8,0.5875319115989763,0.1579206460849472,0.14861280414320407,0.31920130591638274,0.07021867869819877,0.4804819657478182,36000.0,Normal_1_range10-flw2-rtt,N,N
24,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,0.06021444684103378,0.35,16806016.0,Normal_3_range10-flw0-rtt,N,N
25,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,0.06175766560499574,0.3515493600579594,30240.0,Normal_3_range10-flw1-rtt,N,N
26,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,0.0701815476804463,0.4804819657478182,30240.0,Normal_3_range10-flw2-rtt,N,N
12,0.5918353318887168,0.15,0.15902816750573,0.30333333333333334,0.06899720717399725,0.45666666666666667,38880.0,Normal_6_range10-flw0-rtt,N,N
13,0.5929254371935974,0.16407834198366628,0.12203962569659911,0.33150522155883594,0.0630719403174293,0.49223502595099883,145440.0,Normal_6_range10-flw1-rtt,N,N
14,0.5874884076827961,0.1579206460849472,0.14859595909539483,0.31920130591638274,0.07021011872544415,0.4804819657478182,36000.0,Normal_6_range10-flw2-rtt,N,N
3,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,0.05638788017982679,0.41,36000.0,TCP_Congestion_3_range10-flw0-rtt,T,T
4,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,0.05009084778107288,0.672830755984269,169920.0,TCP_Congestion_3_range10-flw1-rtt,T,T
5,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,0.052754048113732195,0.9711847795652506,36000.0,TCP_Congestion_3_range10-flw2-rtt,T,T
0,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,0.05704373248225912,0.33,36000.0,TCP_Congestion_5_range10-flw0-rtt,T,T
1,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,0.05977859329582101,0.3181536851758099,169920.0,TCP_Congestion_5_range10-flw1-rtt,T,T
2,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,0.06831810078307816,0.5813605133151216,36000.0,TCP_Congestion_5_range10-flw2-rtt,T,T
9,0.05355504513532245,1.4633333333333334,0.05292886942293209,0.9099999999999999,0.03770596053768747,0.35,38880.0,TCP_Congestion_9_range10-flw0-rtt,T,T
10,0.05930054545820566,1.4629190363360636,0.0559041283184267,0.29124475094104696,0.05470414806414619,0.4050645386651343,145440.0,TCP_Congestion_9_range10-flw1-rtt,T,T
11,0.09150965697429897,0.9105637252983128,0.07651185457601381,0.7291229829879479,0.05427941864359009,1.4683260072153603,36000.0,TCP_Congestion_9_range10-flw2-rtt,T,T
