1	3.36384
2	10.8864
3	7.16544
4	9.14688
5	8.4672
6	7.36128
7	6.35904
8	8.59392
9	6.7392
10	8.928
11	8.61696
12	7.36128
13	7.62624
14	7.39584
15	7.79904
16	7.62624
17	7.10784
18	7.8912
19	6.28992
20	8.90496
21	7.13088
22	8.27136
23	6.65856
24	8.05248
25	8.66304
26	7.09632
27	9.45792
28	7.09632
29	8.44416
30	7.18848
