,0,1,2,3,4,5,6,7,8,9,10,name,label,pred
6,0.578411078101052,0.21,0.1493401455488387,0.4166666666666667,0.07581581316980751,0.6299999999999999,0.04760955382739426,0.8366666666666666,0.03900221208362246,0.15666666666666665,146880.0,Normal_5_range10-flw0-rtt,N,N
7,0.5996679606862548,0.17076398097448173,0.14468025030765572,0.3448762753014043,0.0669820441557075,0.5256851963332084,0.06368109822106198,0.12388759404031027,0.042053781093904924,0.6931008639552494,146880.0,Normal_5_range10-flw1-rtt,N,N
8,0.593570754899289,0.21829820562569252,0.14934285901719588,0.439954845184088,0.0650007822266117,0.6683283526078894,0.040785888307281554,0.8899849921662849,0.04023673498210521,0.17128013056785105,36000.0,Normal_5_range10-flw2-rtt,N,N
21,0.573019601404037,0.18333333333333332,0.14915221481573446,0.37666666666666665,0.07002966154617847,0.5633333333333332,0.04563002246981991,0.7499999999999999,0.04484807285148785,0.13666666666666666,31680.0,Normal_8_range10-flw0-rtt,N,N
22,0.47084373172932753,0.17744974054169443,0.07554722259333731,0.12388000754797536,0.06190093864184617,0.35155137277128146,0.05145621364172896,0.09039892442690094,0.04835867965137258,0.378336239268141,30240.0,Normal_8_range10-flw1-rtt,N,N
23,0.6003091705943192,0.17133899712866074,0.14581611644104106,0.34603758243631483,0.06793926794987856,0.520736167743969,0.06149181695773361,0.12430476262275388,0.04311447666267758,0.6954347530516231,30240.0,Normal_8_range10-flw2-rtt,N,N
9,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,0.05704373248225912,0.33,0.039936921592217595,0.59,0.031635797887241655,1.2233333333333334,31680.0,TCP_Congestion_5_range10-flw0-rtt,T,T
10,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,0.05977859329582101,0.3181536851758099,0.053449961263658426,0.3985293530096987,0.03288087625040812,1.2357758929460405,30240.0,TCP_Congestion_5_range10-flw1-rtt,T,T
11,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,0.06831810078307816,0.5813605133151216,0.04748497938689648,0.3998953819913264,0.04232274101785155,1.2400117307126004,31680.0,TCP_Congestion_5_range10-flw2-rtt,T,T
24,0.09288823119902406,0.49,0.06118346033440823,1.4766666666666666,0.053004819882334436,1.5766666666666667,0.04855548601796542,0.37666666666666665,0.04151572517865416,0.33,31680.0,TCP_Congestion_7_range10-flw0-rtt,T,T
25,0.05399014377878553,1.5903423431193402,0.040534887686528596,0.09709458515886499,0.040132992069073364,1.6372155911270683,0.03919786974015096,0.7265353441197827,0.038167133201115894,1.4898996688170663,30240.0,TCP_Congestion_7_range10-flw1-rtt,T,T
26,0.06676969366915371,0.2721976969856928,0.05176746276880903,0.8233140217468485,0.050836478272945705,0.594802374894662,0.04644971159885174,1.5895001317806503,0.0456231923783341,1.4819652391443274,30240.0,TCP_Congestion_7_range10-flw2-rtt,T,T
0,0.03868874171016264,0.36333333333333334,0.036956790128555295,1.15,0.035843934344662716,1.47,0.03102809755464583,0.5033333333333333,0.030473387534608407,0.4033333333333333,146880.0,TCP_Congestion_8_range10-flw0-rtt,T,T
1,0.07875636434042621,0.3314386314758295,0.0647047834110999,0.41178739062148517,0.04333059499664158,0.25778560225897856,0.03810540497392022,0.37161301104865735,0.036526532657934346,0.840314106064982,146880.0,TCP_Congestion_8_range10-flw1-rtt,T,T
2,0.09184164888003142,1.4483605851954764,0.08824380385474799,0.3326860740936245,0.08633284483146193,0.28563955856523315,0.059053632237784294,0.6552907520025937,0.04752796920372092,0.9846163607013331,36000.0,TCP_Congestion_8_range10-flw2-rtt,T,T
