Time	size	received	dropped
1	0	225	0
2	0	385	0
3	0	740	0
4	0	1012	0
5	0	1362	0
6	0	1635	0
7	0	1968	0
8	0	2135	0
9	0	2420	0
10	0	2754	0
11	0	3009	0
12	0	3193	0
13	0	3353	0
14	0	3723	0
15	0	4042	0
16	0	4324	0
17	0	4730	0
18	0	4936	0
19	0	5055	0
20	0	5348	0
21	0	5491	0
22	0	5616	0
23	0	5755	0
24	0	6003	0
25	0	6177	0
26	0	6411	0
27	0	6717	0
28	0	7147	0
29	0	7489	0
30	0	7926	0
