1	0.65664
2	4.42368
3	5.71392
4	5.79456
5	5.5872
6	5.50656
7	5.472
8	6.03648
9	6.2208
10	6.12864
11	6.70464
12	7.16544
13	7.03872
14	6.48576
15	4.38912
16	3.77856
17	3.88224
18	4.57344
19	4.65408
20	4.61952
21	4.97664
22	5.44896
23	5.40288
24	5.40288
25	6.2784
26	6.336
27	6.24384
28	6.41664
29	7.03872
30	6.88896
