Time	size	received	dropped
1	0	471	0
2	0	1095	0
3	0	1470	0
4	0	1976	0
5	0	2508	0
6	0	3059	0
7	0	3624	0
8	0	4318	0
9	0	5077	0
10	0	5833	0
11	0	6477	0
12	0	7019	0
13	0	7571	0
14	0	8139	0
15	1	8863	0
16	0	9603	0
17	0	10331	0
18	0	10867	0
19	0	11397	0
20	0	11944	0
21	0	12574	0
22	0	13345	0
23	0	14113	0
24	0	14871	0
25	0	15440	0
26	0	15995	0
27	0	16561	0
28	0	17085	0
29	0	17466	0
30	0	17880	0
