Time	size	received	dropped
1	0	243	0
2	12	913	0
3	0	1354	0
4	0	2007	0
5	0	2663	0
6	0	3306	0
7	0	3939	0
8	0	4394	0
9	0	4769	0
10	0	5154	0
11	0	5602	0
12	0	6112	0
13	0	6620	0
14	0	7133	0
15	0	7735	0
16	0	8339	0
17	0	8947	0
18	0	9688	0
19	1	10428	0
20	0	11152	0
21	0	11762	0
22	0	12192	0
23	0	12628	0
24	0	13074	0
25	0	13631	0
26	0	14201	0
27	0	14767	0
28	0	15356	0
29	1	16039	0
30	0	16702	0
