Time	size	received	dropped
1	0	17	0
2	0	188	0
3	0	717	0
4	0	1264	0
5	0	1830	0
6	0	2413	0
7	0	3014	0
8	0	3632	0
9	0	4265	0
10	0	4913	0
11	0	5560	0
12	0	6202	0
13	0	6845	0
14	0	7558	0
15	0	8280	0
16	0	8996	0
17	0	9708	0
18	0	10252	0
19	0	10649	0
20	0	11049	0
21	0	11453	0
22	0	11861	0
23	0	12318	0
24	0	12795	0
25	0	13278	0
26	0	13760	0
27	0	14254	0
28	0	14802	0
29	0	15363	0
30	0	15931	0
