Time	size	received	dropped
1	7	1969	0
2	36	4893	0
3	40	7786	0
4	40	10673	0
5	40	13560	0
6	40	16447	0
7	32	19330	0
8	14	22212	0
9	34	25128	0
10	40	28024	0
11	40	30911	0
12	40	33798	0
13	40	36686	0
14	40	39572	0
15	40	42460	0
16	40	45347	0
17	40	48234	0
18	40	51121	0
19	40	54008	0
20	40	56895	0
21	17	59768	0
22	19	62668	0
23	40	65584	0
24	40	68472	0
25	40	71359	0
26	40	74246	0
27	40	77133	0
28	40	80020	0
29	40	82908	0
30	40	85795	0
