Time	size	received	dropped
1	0	568	0
2	1	1397	0
3	0	2231	0
4	1	3068	0
5	0	3904	0
6	0	4740	0
7	3	5580	0
8	10	6423	0
9	3	7253	0
10	1	8088	0
11	1	8924	0
12	1	9761	0
13	0	10597	0
14	1	11434	0
15	0	12270	0
16	0	13107	0
17	0	13943	0
18	0	14780	0
19	0	15616	0
20	0	16453	0
21	10	17299	0
22	9	18135	0
23	2	18965	0
24	2	19801	0
25	1	20637	0
26	1	21474	0
27	2	22311	0
28	1	23147	0
29	1	23984	0
30	1	24820	0
