Time	size	received	dropped
1	40	1248	0
2	40	2922	0
3	24	4579	0
4	24	6252	0
5	29	7931	0
6	28	9603	0
7	29	11277	0
8	40	12962	0
9	40	14635	0
10	31	16300	0
11	31	17973	0
12	34	19649	0
13	32	21321	0
14	33	22995	0
15	32	24667	0
16	34	26343	0
17	33	28015	0
18	30	29685	0
19	30	31359	0
20	30	33032	0
21	29	34705	0
22	7	36356	0
23	37	38059	0
24	36	39732	0
25	37	41406	0
26	17	43059	0
27	40	44756	0
28	40	46429	0
29	40	48102	0
30	40	49776	0
