,0,1,2,3,4,5,6,7,8,9,10,11,name,label,pred
12,0.47537496521308675,0.17666666666666664,0.07480425956007677,0.12333333333333332,0.06026154761407928,0.35,0.05322191729726121,0.08999999999999998,0.05004784819924213,0.37666666666666665,28800.0,2685.0,Normal_9_range10-flw0-rtt,N,N
13,0.585253673266333,0.15739180744833625,0.14628777456964268,0.3181323767572754,0.07100420634742416,0.48557046978742036,0.039786951131095816,0.6396135153751537,0.03713636520649213,0.11050914139989566,31680.0,2685.0,Normal_9_range10-flw1-rtt,N,N
14,0.5921110130372428,0.2115813377602866,0.16088435302880344,0.4332379773186821,0.07297566652227847,0.6481777490116717,0.040417741634182595,0.8631175207046612,0.03754711957548378,0.16456326270244515,28800.0,2685.0,Normal_9_range10-flw2-rtt,N,N
18,0.0757548645395156,0.43666666666666665,0.06403261330372308,0.9033333333333332,0.04073983000778827,1.5833333333333333,0.033652992272309425,0.1433333333333333,0.033318437507531246,0.27666666666666667,30240.0,2880.0,TCP_Congestion_2_range10-flw0-rtt,T,T
19,0.05922258896383497,0.9878847488778552,0.05660145505408562,0.9075144642233856,0.055888535439992615,0.5324531358358608,0.05407962380863258,0.3449224716420986,0.04771816364246247,1.557174265180348,31680.0,2880.0,TCP_Congestion_2_range10-flw1-rtt,T,T
20,0.05317327528832709,1.2462301119225492,0.052248320625119735,0.9103190305418082,0.05187136307905633,1.5552683067928308,0.045892220453034975,0.40645240847069664,0.04066898520400464,0.5273803977677635,30240.0,2880.0,TCP_Congestion_2_range10-flw2-rtt,T,T
21,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,0.05704373248225912,0.33,0.039936921592217595,0.59,0.031635797887241655,1.2233333333333334,30240.0,2153.0,TCP_Congestion_5_range10-flw0-rtt,T,T
22,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,0.05977859329582101,0.3181536851758099,0.053449961263658426,0.3985293530096987,0.03288087625040812,1.2357758929460405,31680.0,2153.0,TCP_Congestion_5_range10-flw1-rtt,T,T
23,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,0.06831810078307816,0.5813605133151216,0.04748497938689648,0.3998953819913264,0.04232274101785155,1.2400117307126004,30240.0,2153.0,TCP_Congestion_5_range10-flw2-rtt,T,T
9,0.11718951164775239,1.2033333333333334,0.07531400842587513,0.33,0.05654936524436616,0.5833333333333333,0.04629230996547338,0.6233333333333333,0.03490507758854859,0.7233333333333333,28800.0,2093.0,TCP_Congestion_6_range10-flw0-rtt,T,T
10,0.11619105617375924,1.2090649865061982,0.04739662445787437,0.3449686803604942,0.04344389802660894,0.49233394187371504,0.04191548638514017,0.2980797335153785,0.03733804521683535,0.9076360425018829,31680.0,2093.0,TCP_Congestion_6_range10-flw1-rtt,T,T
11,0.15313185103551968,1.2131280075535196,0.06610837472244101,1.0652675301785755,0.06472047396767876,0.5746395825253514,0.03430940271026404,0.15122094276982934,0.03401450994705722,0.9241279835934014,28800.0,2093.0,TCP_Congestion_6_range10-flw2-rtt,T,T
