,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,name,label,pred
24,0.0982956632979905,0.5299999999999999,0.09740887078060283,0.2966666666666667,0.09614394291937596,0.37666666666666665,Link_Error_1_range100-flw0-rtt,L,T
25,0.14768014084491662,2.1113204268438714,0.09006336093992386,0.08391575623385818,0.07413271419817553,2.0710408638516196,Link_Error_1_range100-flw1-rtt,L,L
26,0.15310010208740865,0.06407709108082978,0.1430152927922262,0.1382716175954748,0.12904484559629567,0.10454683281609069,Link_Error_1_range100-flw2-rtt,L,L
12,0.12406704428813432,0.056666666666666664,0.0993491997684664,0.13666666666666666,0.09333234085332383,0.16999999999999998,Link_Error_5_range100-flw0-rtt,L,L
13,0.5202398582788051,0.06375885354601407,0.3967098022890037,0.10402760315402296,0.21350320668579548,0.14429635276203184,Link_Error_5_range100-flw1-rtt,L,L
14,0.21947509487945083,0.11135939005829934,0.13714083791571524,0.15185371371586273,0.13687853192995386,1.440923016814964,Link_Error_5_range100-flw2-rtt,L,L
9,0.08546828916763076,0.08999999999999998,0.07422081278496431,0.049999999999999996,0.06606386629805683,0.33,Link_Error_6_range100-flw0-rtt,L,L
10,0.14377016122084316,1.8707733578900603,0.09003671362851552,1.763296252948441,0.05423100119728338,0.04366257388253282,Link_Error_6_range100-flw1-rtt,L,L
11,0.14973104285609642,0.12474804687546096,0.142087340066054,0.15846373522018015,0.13919476883359502,0.21240883657173085,Link_Error_6_range100-flw2-rtt,L,L
0,0.5656066761898765,0.10999999999999999,0.2154217819920793,0.22999999999999998,0.11382023037530228,0.3433333333333333,Normal_3_range100-flw0-rtt,N,N
1,0.6039717878451101,0.050512222560354786,0.15924056262084604,0.09765696361668591,0.04675232997588344,0.17174155670520627,Normal_3_range100-flw1-rtt,N,N
2,0.5988103503941775,0.05067262333488493,0.07611462586373505,0.09796707178077754,0.04757270579685658,0.1722869193386088,Normal_3_range100-flw2-rtt,N,N
18,0.5910948876939286,0.1633333333333333,0.12106639484144165,0.33,0.06152007618549236,0.49666666666666665,Normal_4_range100-flw0-rtt,N,N
19,0.7060268862938665,0.07044194572327324,0.18114752819289218,0.1241119996076719,0.05064227603295775,0.19790832369872005,Normal_4_range100-flw1-rtt,N,N
20,0.5980671775216073,0.151210779997959,0.16257197219584493,0.3057817995514282,0.06954234856513265,0.4603528191048974,Normal_4_range100-flw2-rtt,N,N
15,0.7492723637805765,0.03666666666666667,0.08679375786734767,0.08999999999999998,0.03318657704630082,0.15666666666666665,Normal_6_range100-flw0-rtt,N,N
16,0.5763260104956006,0.1239623056761033,0.20805787972856576,0.24457427876636598,0.10049374752417953,0.3651862518566286,Normal_6_range100-flw1-rtt,N,N
17,0.7730777977009231,0.04379495699722641,0.1366745591235049,0.0909587568403933,0.0568293324104331,0.1381225566835602,Normal_6_range100-flw2-rtt,N,N
3,0.3694904311485708,0.06333333333333332,0.1347166311775862,0.12999999999999998,0.042511432234834175,0.2233333333333333,TCP_Congestion_0_range100-flw0-rtt,T,T
4,0.2835015470128425,0.20540253796049354,0.1272450993496714,0.34682723622837436,0.09319554928213297,0.2794821418150978,TCP_Congestion_0_range100-flw1-rtt,T,T
5,0.2040324349654924,0.19844084022811548,0.17962206541982076,0.15135318322483385,0.12894956015901005,0.2858893460913528,TCP_Congestion_0_range100-flw2-rtt,T,T
21,0.18934193796211232,0.24999999999999997,0.1886451132369534,0.30333333333333334,0.08022019256436205,0.12999999999999998,TCP_Congestion_6_range100-flw0-rtt,T,T
22,0.1466211496528292,0.29900103753360024,0.1173950663897229,0.2519671664608991,0.09446931899794206,0.17133767319341142,TCP_Congestion_6_range100-flw1-rtt,T,T
23,0.27420687390785486,0.3004545675052714,0.16025122281026632,0.2531920512684871,0.07785437125436166,0.4287385401479715,TCP_Congestion_6_range100-flw2-rtt,T,T
6,0.32627116386908606,0.1633333333333333,0.09640398989508471,0.12333333333333332,0.08393320376668324,0.24333333333333332,TCP_Congestion_7_range100-flw0-rtt,T,T
7,0.41597018816862164,0.16482897496930735,0.13068195459184972,0.1177349821209338,0.08472975106747362,0.08409641580066701,TCP_Congestion_7_range100-flw1-rtt,T,T
8,0.3978678030811263,0.165173459267871,0.07017222712460998,0.36068490085024885,0.06250026845025451,0.09101394694352075,TCP_Congestion_7_range100-flw2-rtt,T,T
