,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,name,label,pred
21,0.14321886591340707,0.016666666666666666,0.10233239669271624,0.10999999999999999,0.10086061199927353,0.18333333333333332,Link_Error_0_range100-flw0-rtt,L,L
22,0.1563471072105518,2.867224084092094,0.06573324616320073,0.03018130614833783,0.05545226596194661,0.1844413153509534,Link_Error_0_range100-flw1-rtt,L,L
23,0.16437902124210296,4.995983114725573,0.16001802903668066,0.11147223988231503,0.1536198212202101,0.08444866657751138,Link_Error_0_range100-flw2-rtt,L,L
24,0.08546828916763076,0.08999999999999998,0.07422081278496431,0.049999999999999996,0.06606386629805683,0.33,Link_Error_6_range100-flw0-rtt,L,L
25,0.14377016122084316,1.8707733578900603,0.09003671362851552,1.763296252948441,0.05423100119728338,0.04366257388253282,Link_Error_6_range100-flw1-rtt,L,T
26,0.14973104285609642,0.12474804687546096,0.142087340066054,0.15846373522018015,0.13919476883359502,0.21240883657173085,Link_Error_6_range100-flw2-rtt,L,L
18,0.10075525543649647,0.29,0.09958008905983778,0.06333333333333332,0.09233941665695515,0.21666666666666665,Link_Error_7_range100-flw0-rtt,L,T
19,0.1380864719373661,0.16459737533697114,0.12547236088114075,0.28552605925801117,0.12416509851800277,0.0638234720694378,Link_Error_7_range100-flw1-rtt,L,T
20,0.14058111872541215,1.2657893295174678,0.13297643124606615,0.037129820332512393,0.12042479577666072,0.12489121384572349,Link_Error_7_range100-flw2-rtt,L,L
3,0.5910948876939286,0.1633333333333333,0.12106639484144165,0.33,0.06152007618549236,0.49666666666666665,Normal_4_range100-flw0-rtt,N,N
4,0.7060268862938665,0.07044194572327324,0.18114752819289218,0.1241119996076719,0.05064227603295775,0.19790832369872005,Normal_4_range100-flw1-rtt,N,N
5,0.5980671775216073,0.151210779997959,0.16257197219584493,0.3057817995514282,0.06954234856513265,0.4603528191048974,Normal_4_range100-flw2-rtt,N,N
6,0.6577600027612178,0.04333333333333333,0.2213637445159273,0.08999999999999998,0.08093033769873711,0.13666666666666666,Normal_7_range100-flw0-rtt,N,N
7,0.7760470411999851,0.043647914034291746,0.13427112129073682,0.09065335991737516,0.055641753096946245,0.13765880580045858,Normal_7_range100-flw1-rtt,N,N
8,0.592135322310768,0.19817422423104455,0.12365686105022146,0.39298956330563073,0.06478003984614351,0.5945226726931336,Normal_7_range100-flw2-rtt,N,N
15,0.6965826886089571,0.049999999999999996,0.18595830288125717,0.10333333333333332,0.08712999170503162,0.15,Normal_8_range100-flw0-rtt,N,N
16,0.7021730712345211,0.06373746497919827,0.19345692806662457,0.12412032653843873,0.046616320149437306,0.19121239493759482,Normal_8_range100-flw1-rtt,N,N
17,0.5863824474941385,0.043937053343942656,0.22463567763059014,0.09801342669033362,0.06891200308495746,0.14533025336842573,Normal_8_range100-flw2-rtt,N,N
0,0.3480087637492762,0.21,0.16033582763850587,0.04333333333333333,0.07574902321880395,0.12999999999999998,TCP_Congestion_3_range100-flw0-rtt,T,T
1,0.33307771022951943,0.21165241982715527,0.1389801526016023,0.043674308853222515,0.08178928319079123,0.09742730436488099,TCP_Congestion_3_range100-flw1-rtt,T,T
2,0.28059072254426753,0.21223709929425102,0.13604638756206586,0.06400801407286935,0.08593635755846835,0.11117181391603626,TCP_Congestion_3_range100-flw2-rtt,T,T
9,0.32627116386908606,0.1633333333333333,0.09640398989508471,0.12333333333333332,0.08393320376668324,0.24333333333333332,TCP_Congestion_7_range100-flw0-rtt,T,T
10,0.41597018816862164,0.16482897496930735,0.13068195459184972,0.1177349821209338,0.08472975106747362,0.08409641580066701,TCP_Congestion_7_range100-flw1-rtt,T,L
11,0.3978678030811263,0.165173459267871,0.07017222712460998,0.36068490085024885,0.06250026845025451,0.09101394694352075,TCP_Congestion_7_range100-flw2-rtt,T,T
12,0.26013705812391713,0.48333333333333334,0.04154635779095421,0.4033333333333333,0.038518134956566134,0.18999999999999997,TCP_Congestion_8_range100-flw0-rtt,T,T
13,0.2554387355949819,0.4864501328394667,0.04720240212846449,0.5334177318722428,0.04651144474028541,0.4059342487832791,TCP_Congestion_8_range100-flw1-rtt,T,T
14,0.20907276647864473,0.48074041285112584,0.09417950193897243,0.1311110216866707,0.07678298195705452,0.05715095817111286,TCP_Congestion_8_range100-flw2-rtt,T,T
