,0,1,name,label,pred
3,0.07103224447218291,0.12999999999999998,Link_Error_00025_3_range10-flw0-rtt,L,L
4,0.1164727083486265,0.3783594088258124,Link_Error_00025_3_range10-flw1-rtt,L,T
5,0.09757403156392894,0.0907142751309536,Link_Error_00025_3_range10-flw2-rtt,L,L
18,0.07148640337862752,0.31666666666666665,Link_Error_00025_4_range10-flw0-rtt,L,T
19,0.05515386525145314,0.40501030550395956,Link_Error_00025_4_range10-flw1-rtt,L,T
20,0.11171387348996731,0.11088045363411189,Link_Error_00025_4_range10-flw2-rtt,L,L
15,0.08934588635583791,0.2833333333333333,Link_Error_00025_6_range10-flw0-rtt,L,L
16,0.1057664156967985,0.19759018342497664,Link_Error_00025_6_range10-flw1-rtt,L,L
17,0.09744719875455318,0.05037650899054443,Link_Error_00025_6_range10-flw2-rtt,L,L
21,0.5914065024518609,0.15,Normal_1_range10-flw0-rtt,N,N
22,0.5854662963974709,0.15739180744833625,Normal_1_range10-flw1-rtt,N,N
23,0.5875319115989763,0.1579206460849472,Normal_1_range10-flw2-rtt,N,N
12,0.5785793939189001,0.21,Normal_4_range10-flw0-rtt,N,N
13,0.5878575603675156,0.15071447200215765,Normal_4_range10-flw1-rtt,N,N
14,0.5875666988719287,0.1579206460849472,Normal_4_range10-flw2-rtt,N,N
9,0.5918353318887168,0.15,Normal_6_range10-flw0-rtt,N,N
10,0.5929254371935974,0.16407834198366628,Normal_6_range10-flw1-rtt,N,N
11,0.5874884076827961,0.1579206460849472,Normal_6_range10-flw2-rtt,N,N
6,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,T
7,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,T
8,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
24,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
25,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
26,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,L
0,0.05355504513532245,1.4633333333333334,TCP_Congestion_9_range10-flw0-rtt,T,T
1,0.05930054545820566,1.4629190363360636,TCP_Congestion_9_range10-flw1-rtt,T,T
2,0.09150965697429897,0.9105637252983128,TCP_Congestion_9_range10-flw2-rtt,T,T
