,0,1,name,label,pred
15,0.16208655177108633,0.12999999999999998,Link_Error_00025_0_range10-flw0-rtt,L,L
16,0.15297352331350714,0.050214612231215,Link_Error_00025_0_range10-flw1-rtt,L,L
17,0.05460661268376397,0.21170931987776107,Link_Error_00025_0_range10-flw2-rtt,L,L
0,0.07751862707783658,0.18333333333333332,Link_Error_00025_5_range10-flw0-rtt,L,L
1,0.09851631895961391,0.09041657023627828,Link_Error_00025_5_range10-flw1-rtt,L,L
2,0.12488579921356115,0.084005988887755,Link_Error_00025_5_range10-flw2-rtt,L,L
9,0.08934588635583791,0.2833333333333333,Link_Error_00025_6_range10-flw0-rtt,L,L
10,0.1057664156967985,0.19759018342497664,Link_Error_00025_6_range10-flw1-rtt,L,L
11,0.09744719875455318,0.05037650899054443,Link_Error_00025_6_range10-flw2-rtt,L,L
12,0.5914065024518609,0.15,Normal_1_range10-flw0-rtt,N,N
13,0.5854662963974709,0.15739180744833625,Normal_1_range10-flw1-rtt,N,N
14,0.5875319115989763,0.1579206460849472,Normal_1_range10-flw2-rtt,N,N
24,0.5932059543533714,0.15,Normal_2_range10-flw0-rtt,N,N
25,0.5853623927049689,0.15739180744833625,Normal_2_range10-flw1-rtt,N,N
26,0.5934730268525623,0.21829820562569252,Normal_2_range10-flw2-rtt,N,N
21,0.4753795280461344,0.17666666666666664,Normal_7_range10-flw0-rtt,N,N
22,0.5882940757787359,0.2175675194855981,Normal_7_range10-flw1-rtt,N,N
23,0.5700812221685895,0.14450001198005913,Normal_7_range10-flw2-rtt,N,N
18,0.0757548645395156,0.43666666666666665,TCP_Congestion_2_range10-flw0-rtt,T,T
19,0.05922258896383497,0.9878847488778552,TCP_Congestion_2_range10-flw1-rtt,T,T
20,0.05317327528832709,1.2462301119225492,TCP_Congestion_2_range10-flw2-rtt,T,T
3,0.08020274992693763,0.4766666666666667,TCP_Congestion_3_range10-flw0-rtt,T,T
4,0.06073015783324932,0.49207025437655494,TCP_Congestion_3_range10-flw1-rtt,T,T
5,0.06652496547882877,0.7493917157198993,TCP_Congestion_3_range10-flw2-rtt,T,T
6,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
7,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
8,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,L
