,0,1,name,label,pred
21,0.07103224447218291,0.12999999999999998,Link_Error_00025_3_range10-flw0-rtt,L,L
22,0.1164727083486265,0.3783594088258124,Link_Error_00025_3_range10-flw1-rtt,L,T
23,0.09757403156392894,0.0907142751309536,Link_Error_00025_3_range10-flw2-rtt,L,L
24,0.07751862707783658,0.18333333333333332,Link_Error_00025_5_range10-flw0-rtt,L,L
25,0.09851631895961391,0.09041657023627828,Link_Error_00025_5_range10-flw1-rtt,L,L
26,0.12488579921356115,0.084005988887755,Link_Error_00025_5_range10-flw2-rtt,L,L
0,0.1259513054442934,0.10333333333333332,Link_Error_00025_7_range10-flw0-rtt,L,L
1,0.11327968345328644,0.41848312055028986,Link_Error_00025_7_range10-flw1-rtt,L,T
2,0.08301850799643756,0.043686050133506245,Link_Error_00025_7_range10-flw2-rtt,L,L
15,0.5914766441223195,0.16999999999999998,Normal_0_range10-flw0-rtt,N,N
16,0.57646122693951,0.2041924184827881,Normal_0_range10-flw1-rtt,N,N
17,0.5934849625421289,0.21829820562569252,Normal_0_range10-flw2-rtt,N,N
6,0.47514759379101645,0.17666666666666664,Normal_3_range10-flw0-rtt,N,N
7,0.4705268370365323,0.17744872460068428,Normal_3_range10-flw1-rtt,N,N
8,0.5874374736544345,0.1579206460849472,Normal_3_range10-flw2-rtt,N,N
18,0.578411078101052,0.21,Normal_5_range10-flw0-rtt,N,N
19,0.5996679606862548,0.17076398097448173,Normal_5_range10-flw1-rtt,N,N
20,0.593570754899289,0.21829820562569252,Normal_5_range10-flw2-rtt,N,N
3,0.08729392604669617,1.3766666666666667,TCP_Congestion_0_range10-flw0-rtt,T,T
4,0.09323486175417765,1.382853414558058,TCP_Congestion_0_range10-flw1-rtt,T,T
5,0.11149478607637481,1.3877789364257125,TCP_Congestion_0_range10-flw2-rtt,T,T
9,0.08020274992693763,0.4766666666666667,TCP_Congestion_3_range10-flw0-rtt,T,T
10,0.06073015783324932,0.49207025437655494,TCP_Congestion_3_range10-flw1-rtt,T,T
11,0.06652496547882877,0.7493917157198993,TCP_Congestion_3_range10-flw2-rtt,T,T
12,0.05222201997065502,1.6433333333333333,TCP_Congestion_4_range10-flw0-rtt,T,T
13,0.07252173928100025,0.793709719859652,TCP_Congestion_4_range10-flw1-rtt,T,T
14,0.10806043028683969,0.5004402698844147,TCP_Congestion_4_range10-flw2-rtt,T,T
