,0,1,name,label,pred
18,0.07103224447218291,0.12999999999999998,Link_Error_00025_3_range10-flw0-rtt,L,L
19,0.1164727083486265,0.3783594088258124,Link_Error_00025_3_range10-flw1-rtt,L,L
20,0.09757403156392894,0.0907142751309536,Link_Error_00025_3_range10-flw2-rtt,L,L
24,0.07751862707783658,0.18333333333333332,Link_Error_00025_5_range10-flw0-rtt,L,L
25,0.09851631895961391,0.09041657023627828,Link_Error_00025_5_range10-flw1-rtt,L,L
26,0.12488579921356115,0.084005988887755,Link_Error_00025_5_range10-flw2-rtt,L,L
0,0.08201691933582848,0.24999999999999997,Link_Error_00025_8_range10-flw0-rtt,L,L
1,0.14398697182244177,0.05692895163024928,Link_Error_00025_8_range10-flw1-rtt,L,L
2,0.12114458172732928,0.08399469919532741,Link_Error_00025_8_range10-flw2-rtt,L,L
12,0.5914766441223195,0.16999999999999998,Normal_0_range10-flw0-rtt,N,N
13,0.57646122693951,0.2041924184827881,Normal_0_range10-flw1-rtt,N,N
14,0.5934849625421289,0.21829820562569252,Normal_0_range10-flw2-rtt,N,N
3,0.573019601404037,0.18333333333333332,Normal_8_range10-flw0-rtt,N,N
4,0.47084373172932753,0.17744974054169443,Normal_8_range10-flw1-rtt,N,N
5,0.6003091705943192,0.17133899712866074,Normal_8_range10-flw2-rtt,N,N
6,0.47537496521308675,0.17666666666666664,Normal_9_range10-flw0-rtt,N,N
7,0.585253673266333,0.15739180744833625,Normal_9_range10-flw1-rtt,N,N
8,0.5921110130372428,0.2115813377602866,Normal_9_range10-flw2-rtt,N,N
9,0.08729392604669617,1.3766666666666667,TCP_Congestion_0_range10-flw0-rtt,T,T
10,0.09323486175417765,1.382853414558058,TCP_Congestion_0_range10-flw1-rtt,T,T
11,0.11149478607637481,1.3877789364257125,TCP_Congestion_0_range10-flw2-rtt,T,T
21,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,L
22,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,T
23,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
15,0.03868874171016264,0.36333333333333334,TCP_Congestion_8_range10-flw0-rtt,T,L
16,0.07875636434042621,0.3314386314758295,TCP_Congestion_8_range10-flw1-rtt,T,L
17,0.09184164888003142,1.4483605851954764,TCP_Congestion_8_range10-flw2-rtt,T,T
