,0,1,name,label,pred
12,0.07103224447218291,0.12999999999999998,Link_Error_00025_3_range10-flw0-rtt,L,L
13,0.1164727083486265,0.3783594088258124,Link_Error_00025_3_range10-flw1-rtt,L,L
14,0.09757403156392894,0.0907142751309536,Link_Error_00025_3_range10-flw2-rtt,L,L
3,0.08201691933582848,0.24999999999999997,Link_Error_00025_8_range10-flw0-rtt,L,L
4,0.14398697182244177,0.05692895163024928,Link_Error_00025_8_range10-flw1-rtt,L,L
5,0.12114458172732928,0.08399469919532741,Link_Error_00025_8_range10-flw2-rtt,L,L
15,0.05168898090068733,0.049999999999999996,Link_Error_00025_9_range10-flw0-rtt,L,L
16,0.056644316959752035,0.21097199721798263,Link_Error_00025_9_range10-flw1-rtt,L,L
17,0.13829170165761073,0.24524863525013732,Link_Error_00025_9_range10-flw2-rtt,L,L
24,0.5785793939189001,0.21,Normal_4_range10-flw0-rtt,N,N
25,0.5878575603675156,0.15071447200215765,Normal_4_range10-flw1-rtt,N,N
26,0.5875666988719287,0.1579206460849472,Normal_4_range10-flw2-rtt,N,N
9,0.5918353318887168,0.15,Normal_6_range10-flw0-rtt,N,N
10,0.5929254371935974,0.16407834198366628,Normal_6_range10-flw1-rtt,N,N
11,0.5874884076827961,0.1579206460849472,Normal_6_range10-flw2-rtt,N,N
18,0.573019601404037,0.18333333333333332,Normal_8_range10-flw0-rtt,N,N
19,0.47084373172932753,0.17744974054169443,Normal_8_range10-flw1-rtt,N,N
20,0.6003091705943192,0.17133899712866074,Normal_8_range10-flw2-rtt,N,N
0,0.09000682494573503,0.36333333333333334,TCP_Congestion_1_range10-flw0-rtt,T,L
1,0.11865548659099723,0.5121204689430232,TCP_Congestion_1_range10-flw1-rtt,T,T
2,0.06407968430340004,1.622450523068979,TCP_Congestion_1_range10-flw2-rtt,T,T
21,0.10037237285747526,0.37666666666666665,TCP_Congestion_5_range10-flw0-rtt,T,L
22,0.060272956751404344,0.59277055027493,TCP_Congestion_5_range10-flw1-rtt,T,T
23,0.13653022536979648,1.2870582462409919,TCP_Congestion_5_range10-flw2-rtt,T,T
6,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
7,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
8,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,L
