Time	size	received	dropped
1	40	2263	0
2	40	5136	0
3	40	8003	0
4	40	10918	0
5	40	13755	0
6	40	16637	0
7	40	19492	0
8	40	22377	0
9	40	25241	0
10	40	28103	0
11	40	30960	0
12	40	33811	0
13	40	36677	0
14	40	39547	0
15	40	42384	0
16	40	45280	0
17	40	48128	0
18	40	50980	0
19	40	53839	0
20	40	56689	0
21	40	59578	0
22	40	62413	0
23	37	65280	0
24	40	68131	0
25	21	70988	0
26	40	73855	0
27	40	76715	0
28	40	79591	0
29	33	82450	0
30	40	85329	0
