Time	size	received	dropped
1	0	493	0
2	0	1141	0
3	0	1558	0
4	0	2163	0
5	0	2629	0
6	1	3159	0
7	0	3771	0
8	0	4230	0
9	0	4856	0
10	0	5443	0
11	0	5970	0
12	0	6632	0
13	0	7072	0
14	0	7687	0
15	0	8174	0
16	0	8719	0
17	0	9281	0
18	0	9749	0
19	0	10384	0
20	0	10810	0
21	0	11391	0
22	0	11890	0
23	0	12407	0
24	0	13002	0
25	1	13474	0
26	0	14105	0
27	0	14514	0
28	0	15095	0
29	0	15626	0
30	0	16137	0
