Time	size	received	dropped
1	0	8	0
2	0	37	0
3	0	213	0
4	0	690	0
5	0	1051	0
6	0	1467	0
7	0	1867	0
8	0	2286	0
9	0	2723	0
10	0	3150	0
11	0	3601	0
12	0	4049	0
13	0	4510	0
14	0	4972	0
15	0	5458	0
16	0	5951	0
17	0	6453	0
18	0	6966	0
19	0	7488	0
20	0	8015	0
21	0	8543	0
22	0	9091	0
23	0	9647	0
24	0	10213	0
25	0	10789	0
26	0	11375	0
27	0	11967	0
28	0	12563	0
29	0	13167	0
30	0	13794	0
