Time	size	received	dropped
1	0	57	0
2	0	664	0
3	10	2009	0
4	0	3432	0
5	4	4714	0
6	3	6094	0
7	1	7473	0
8	1	8946	0
9	0	10436	0
10	5	12000	0
11	0	13588	0
12	4	15231	0
13	10	16908	0
14	10	18581	0
15	0	20006	0
16	0	21505	0
17	2	23042	0
18	3	24631	0
19	7	26269	0
20	8	27940	0
21	10	29615	0
22	0	31079	0
23	2	32538	0
24	3	34056	0
25	3	35617	0
26	1	37226	0
27	2	38883	0
28	10	40564	0
29	0	42117	0
30	5	43536	0
