1	0.06912
2	0.55296
3	4.05504
4	5.9904
5	5.82912
6	5.95584
7	6.1632
8	6.23232
9	6.336
10	6.4512
11	6.61248
12	6.72768
13	6.7968
14	6.81984
15	7.15392
16	7.30368
17	7.40736
18	7.53408
19	7.67232
20	7.74144
21	7.62624
22	4.63104
23	4.04352
24	4.2048
25	4.38912
26	4.4928
27	4.52736
28	4.63104
29	4.75776
30	4.98816
