Time	size	received	dropped
1	0	38	0
2	0	501	0
3	0	1280	0
4	0	1731	0
5	0	2145	0
6	0	2579	0
7	0	3048	0
8	0	3541	0
9	0	4064	0
10	0	4613	0
11	0	5187	0
12	0	5788	0
13	0	6408	0
14	0	7027	0
15	0	7374	0
16	0	7732	0
17	0	8119	0
18	0	8541	0
19	0	8984	0
20	0	9454	0
21	0	9938	0
22	0	10460	0
23	0	11014	0
24	0	11600	0
25	0	12209	0
26	0	12847	0
27	0	13508	0
28	1	14185	0
29	0	14728	0
30	0	15094	0
