Time	size	received	dropped
1	0	8	0
2	0	55	0
3	0	380	0
4	0	1184	0
5	0	2020	0
6	0	2857	0
7	0	3694	0
8	0	4530	0
9	0	5367	0
10	0	6204	0
11	0	7040	0
12	0	7877	0
13	0	8713	0
14	0	9550	0
15	0	10387	0
16	0	11223	0
17	0	12060	0
18	0	12897	0
19	1	13734	0
20	0	14570	0
21	0	15407	0
22	1	16244	0
23	0	17080	0
24	0	17589	0
25	0	18109	0
26	0	18653	0
27	0	19230	0
28	0	19797	0
29	0	20362	0
30	0	20939	0
