Time	size	received	dropped
1	0	397	0
2	0	901	0
3	0	1556	0
4	0	2146	0
5	0	2647	0
6	0	3292	0
7	0	3859	0
8	0	4357	0
9	0	4999	0
10	0	5542	0
11	0	6035	0
12	0	6683	0
13	0	7220	0
14	0	7714	0
15	0	8358	0
16	0	8886	0
17	0	9393	0
18	0	10038	0
19	0	10560	0
20	0	11065	0
21	0	11718	0
22	0	12224	0
23	0	12737	0
24	1	13396	0
25	0	13889	0
26	0	14414	0
27	0	15074	0
28	0	15564	0
29	0	16084	0
30	0	16754	0
