Time	size	received	dropped
1	40	1220	0
2	38	2891	0
3	36	4563	0
4	35	6235	0
5	35	7909	0
6	35	9582	0
7	38	11258	0
8	37	12931	0
9	36	14603	0
10	38	16278	0
11	37	17951	0
12	38	19625	0
13	38	21298	0
14	39	22973	0
15	37	24644	0
16	39	26319	0
17	37	27991	0
18	38	29665	0
19	38	31339	0
20	39	33013	0
21	40	34687	0
22	40	36361	0
23	40	38034	0
24	40	39707	0
25	40	41381	0
26	40	43054	0
27	40	44727	0
28	40	46401	0
29	40	48074	0
30	40	49748	0
