Time	size	received	dropped
1	0	1191	0
2	0	2128	0
3	0	2737	0
4	0	3447	0
5	0	4011	0
6	0	4626	0
7	0	5225	0
8	0	6080	0
9	0	7068	0
10	0	7664	0
11	0	8330	0
12	0	9038	0
13	0	9745	0
14	0	10474	0
15	0	11356	0
16	0	12208	0
17	0	12810	0
18	0	13394	0
19	0	14372	0
20	0	15212	0
21	0	16192	0
22	0	17002	0
23	0	18214	0
24	0	19310	0
25	0	20105	0
26	0	20991	0
27	0	21732	0
28	0	22340	0
29	0	23441	0
30	0	24471	0
