,0,1,2,3,4,5,6,name,label,pred
6,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,0.05992311412353783,0.27,2512.0,Link_Error_3_range10-flw0-rtt,L,L
7,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,0.14753206777800562,0.20427447349677683,2512.0,Link_Error_3_range10-flw1-rtt,L,L
8,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,0.09202458301183265,0.32587753528942953,2512.0,Link_Error_3_range10-flw2-rtt,L,L
18,0.29159818375828095,0.07666666666666666,0.25456184888931094,0.12333333333333332,0.19077093268025397,0.2033333333333333,2604.0,Link_Error_4_range10-flw0-rtt,L,L
19,0.39706690582329546,0.11721451559108785,0.2369196740292765,0.23108004502243032,0.1569379351407798,0.3583415190927543,2604.0,Link_Error_4_range10-flw1-rtt,L,L
20,0.14901229933434457,0.13102292655966755,0.14611742974896064,0.17133767319341142,0.13582660489162268,0.2586862908998564,2604.0,Link_Error_4_range10-flw2-rtt,L,L
24,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,0.06961234338804581,0.4166666666666667,2696.0,Link_Error_6_range10-flw0-rtt,L,L
25,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,0.10260187616376665,0.34494557445377283,2696.0,Link_Error_6_range10-flw1-rtt,L,L
26,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,0.0827400952417064,0.09068380729449124,2696.0,Link_Error_6_range10-flw2-rtt,L,L
21,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,0.06021444684103378,0.35,3357.0,Normal_3_range10-flw0-rtt,N,N
22,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,0.06175766560499574,0.3515493600579594,3357.0,Normal_3_range10-flw1-rtt,N,N
23,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,0.0701815476804463,0.4804819657478182,3357.0,Normal_3_range10-flw2-rtt,N,N
3,0.5785793939189001,0.21,0.16283088637765863,0.43,0.06798249269355597,0.6433333333333332,1932.0,Normal_4_range10-flw0-rtt,N,N
4,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,0.06880500621365161,0.44544499502859936,1932.0,Normal_4_range10-flw1-rtt,N,N
5,0.5875666988719287,0.1579206460849472,0.14857383173855113,0.31920130591638274,0.07022070461883557,0.4804819657478182,1932.0,Normal_4_range10-flw2-rtt,N,N
0,0.47537496521308675,0.17666666666666664,0.07480425956007677,0.12333333333333332,0.06026154761407928,0.35,2685.0,Normal_9_range10-flw0-rtt,N,N
1,0.585253673266333,0.15739180744833625,0.14628777456964268,0.3181323767572754,0.07100420634742416,0.48557046978742036,2685.0,Normal_9_range10-flw1-rtt,N,N
2,0.5921110130372428,0.2115813377602866,0.16088435302880344,0.4332379773186821,0.07297566652227847,0.6481777490116717,2685.0,Normal_9_range10-flw2-rtt,N,N
15,0.09000682494573503,0.36333333333333334,0.05100149924197503,0.5099999999999999,0.046861453438829886,1.25,2494.0,TCP_Congestion_1_range10-flw0-rtt,T,T
16,0.11865548659099723,0.5121204689430232,0.04203862884202201,1.6099996441934261,0.04156443888576361,1.107920753072815,2494.0,TCP_Congestion_1_range10-flw1-rtt,T,T
17,0.06407968430340004,1.622450523068979,0.05965739685494195,0.393015965215467,0.05515495645682625,0.769236376361897,2494.0,TCP_Congestion_1_range10-flw2-rtt,T,T
9,0.09288823119902406,0.49,0.06118346033440823,1.4766666666666666,0.053004819882334436,1.5766666666666667,2282.0,TCP_Congestion_7_range10-flw0-rtt,T,T
10,0.05399014377878553,1.5903423431193402,0.040534887686528596,0.09709458515886499,0.040132992069073364,1.6372155911270683,2282.0,TCP_Congestion_7_range10-flw1-rtt,T,T
11,0.06676969366915371,0.2721976969856928,0.05176746276880903,0.8233140217468485,0.050836478272945705,0.594802374894662,2282.0,TCP_Congestion_7_range10-flw2-rtt,T,T
12,0.03868874171016264,0.36333333333333334,0.036956790128555295,1.15,0.035843934344662716,1.47,2258.0,TCP_Congestion_8_range10-flw0-rtt,T,T
13,0.07875636434042621,0.3314386314758295,0.0647047834110999,0.41178739062148517,0.04333059499664158,0.25778560225897856,2258.0,TCP_Congestion_8_range10-flw1-rtt,T,T
14,0.09184164888003142,1.4483605851954764,0.08824380385474799,0.3326860740936245,0.08633284483146193,0.28563955856523315,2258.0,TCP_Congestion_8_range10-flw2-rtt,T,T
