,0,1,2,3,4,5,6,name,label,pred
18,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,0.05992311412353783,0.27,2512.0,Link_Error_3_range10-flw0-rtt,L,L
19,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,0.14753206777800562,0.20427447349677683,2512.0,Link_Error_3_range10-flw1-rtt,L,L
20,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,0.09202458301183265,0.32587753528942953,2512.0,Link_Error_3_range10-flw2-rtt,L,L
15,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,0.06961234338804581,0.4166666666666667,2696.0,Link_Error_6_range10-flw0-rtt,L,L
16,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,0.10260187616376665,0.34494557445377283,2696.0,Link_Error_6_range10-flw1-rtt,L,L
17,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,0.0827400952417064,0.09068380729449124,2696.0,Link_Error_6_range10-flw2-rtt,L,L
21,0.16936675995945422,0.16999999999999998,0.13010550975131607,0.06333333333333332,0.10381889367893384,0.21666666666666665,2846.0,Link_Error_9_range10-flw0-rtt,L,L
22,0.2839459183422086,0.07030516425244869,0.2550339217069111,0.11047954382527651,0.11473341942457414,0.15065392339810435,2846.0,Link_Error_9_range10-flw1-rtt,L,L
23,0.21090765819880206,0.030227935764830415,0.1099989100323612,0.12427040258874726,0.09654008862643479,0.21159555035381292,2846.0,Link_Error_9_range10-flw2-rtt,L,L
24,0.5785793939189001,0.21,0.16283088637765863,0.43,0.06798249269355597,0.6433333333333332,1932.0,Normal_4_range10-flw0-rtt,N,N
25,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,0.06880500621365161,0.44544499502859936,1932.0,Normal_4_range10-flw1-rtt,N,N
26,0.5875666988719287,0.1579206460849472,0.14857383173855113,0.31920130591638274,0.07022070461883557,0.4804819657478182,1932.0,Normal_4_range10-flw2-rtt,N,N
0,0.5918353318887168,0.15,0.15902816750573,0.30333333333333334,0.06899720717399725,0.45666666666666667,1847.0,Normal_6_range10-flw0-rtt,N,N
1,0.5929254371935974,0.16407834198366628,0.12203962569659911,0.33150522155883594,0.0630719403174293,0.49223502595099883,1847.0,Normal_6_range10-flw1-rtt,N,N
2,0.5874884076827961,0.1579206460849472,0.14859595909539483,0.31920130591638274,0.07021011872544415,0.4804819657478182,1847.0,Normal_6_range10-flw2-rtt,N,N
6,0.573019601404037,0.18333333333333332,0.14915221481573446,0.37666666666666665,0.07002966154617847,0.5633333333333332,2698.0,Normal_8_range10-flw0-rtt,N,N
7,0.47084373172932753,0.17744974054169443,0.07554722259333731,0.12388000754797536,0.06190093864184617,0.35155137277128146,2698.0,Normal_8_range10-flw1-rtt,N,N
8,0.6003091705943192,0.17133899712866074,0.14581611644104106,0.34603758243631483,0.06793926794987856,0.520736167743969,2698.0,Normal_8_range10-flw2-rtt,N,N
12,0.09000682494573503,0.36333333333333334,0.05100149924197503,0.5099999999999999,0.046861453438829886,1.25,2494.0,TCP_Congestion_1_range10-flw0-rtt,T,T
13,0.11865548659099723,0.5121204689430232,0.04203862884202201,1.6099996441934261,0.04156443888576361,1.107920753072815,2494.0,TCP_Congestion_1_range10-flw1-rtt,T,T
14,0.06407968430340004,1.622450523068979,0.05965739685494195,0.393015965215467,0.05515495645682625,0.769236376361897,2494.0,TCP_Congestion_1_range10-flw2-rtt,T,T
3,0.05222201997065502,1.6433333333333333,0.04123647239072019,1.5966666666666667,0.037999551094232385,0.35,2194.0,TCP_Congestion_4_range10-flw0-rtt,T,T
4,0.07252173928100025,0.793709719859652,0.0707434776947397,1.6443522044349752,0.07022053603354039,0.3047577405368284,2194.0,TCP_Congestion_4_range10-flw1-rtt,T,T
5,0.10806043028683969,0.5004402698844147,0.05640709974150219,0.7892849894150165,0.05296209097813757,1.6491018289479706,2194.0,TCP_Congestion_4_range10-flw2-rtt,T,T
9,0.10037237285747526,0.37666666666666665,0.07273887574197947,1.2966666666666666,0.05704373248225912,0.33,2153.0,TCP_Congestion_5_range10-flw0-rtt,T,T
10,0.060272956751404344,0.59277055027493,0.05997941853877721,1.2759637268629849,0.05977859329582101,0.3181536851758099,2153.0,TCP_Congestion_5_range10-flw1-rtt,T,T
11,0.13653022536979648,1.2870582462409919,0.06888171392640641,0.27891862777546295,0.06831810078307816,0.5813605133151216,2153.0,TCP_Congestion_5_range10-flw2-rtt,T,T
