Time	size	received	dropped
1	0	26	0
2	1	449	0
3	0	1285	0
4	0	2086	0
5	0	2647	0
6	0	2974	0
7	0	3278	0
8	0	3621	0
9	0	4010	0
10	0	4412	0
11	0	4859	0
12	0	5348	0
13	0	5844	0
14	0	6395	0
15	0	6981	0
16	1	7580	0
17	0	7897	0
18	0	8241	0
19	0	8624	0
20	0	9035	0
21	0	9483	0
22	0	9968	0
23	0	10473	0
24	0	11023	0
25	0	11500	0
26	0	11789	0
27	0	12115	0
28	0	12361	0
29	0	12553	0
30	0	12791	0
