Time	size	received	dropped
1	0	1501	0
2	0	3955	0
3	0	6255	0
4	0	8458	0
5	0	10407	0
6	0	12135	0
7	1	14031	0
8	0	16158	0
9	0	17855	0
10	0	19448	0
11	1	21247	0
12	0	23165	0
13	0	25254	0
14	0	27528	0
15	0	29429	0
16	0	31275	0
17	0	32550	0
18	0	33912	0
19	0	35557	0
20	1	37485	0
21	1	39574	0
22	0	41165	0
23	0	42767	0
24	0	44510	0
25	0	46235	0
26	0	48243	0
27	0	50496	0
28	0	52652	0
29	0	54614	0
30	0	56447	0
