Time	size	received	dropped
1	0	11	0
2	0	83	0
3	0	473	0
4	0	1095	0
5	0	1720	0
6	0	2368	0
7	1	3031	0
8	0	3687	0
9	0	4336	0
10	0	4998	0
11	0	5669	0
12	0	6349	0
13	0	7039	0
14	1	7733	0
15	0	8277	0
16	0	8645	0
17	0	9025	0
18	0	9416	0
19	0	9817	0
20	0	10214	0
21	0	10619	0
22	0	11036	0
23	0	11469	0
24	0	11924	0
25	0	12384	0
26	0	12877	0
27	0	13379	0
28	0	13887	0
29	0	14399	0
30	0	14908	0
