Time	size	received	dropped
1	0	255	0
2	0	738	0
3	0	1167	0
4	0	1705	0
5	0	2294	0
6	0	2918	0
7	0	3367	0
8	0	3821	0
9	1	4345	0
10	0	4927	0
11	0	5591	0
12	0	6187	0
13	0	6576	0
14	0	7050	0
15	0	7573	0
16	0	8175	0
17	0	8855	0
18	0	9520	0
19	0	9925	0
20	0	10400	0
21	0	10936	0
22	0	11549	0
23	0	12235	0
24	0	12973	0
25	0	13455	0
26	0	13912	0
27	0	14472	0
28	0	15084	0
29	1	15697	0
30	0	16067	0
