,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,amplitude_5,frequency_5,name,label,pred
12,0.0982956632979905,0.5299999999999999,0.09740887078060283,0.2966666666666667,0.09614394291937596,0.37666666666666665,0.08940602500940223,0.12999999999999998,0.08658698774679828,0.2233333333333333,Link_Error_1_range100-flw0-rtt,L,T
13,0.14768014084491662,2.1113204268438714,0.09006336093992386,0.08391575623385818,0.07413271419817553,2.0710408638516196,0.04230186047818247,0.13090857972481873,0.03683741361849113,0.24503400820286586,Link_Error_1_range100-flw1-rtt,L,L
14,0.15310010208740865,0.06407709108082978,0.1430152927922262,0.1382716175954748,0.12904484559629567,0.10454683281609069,0.09094849650463403,0.1787413593307357,0.08206550076804099,0.21246614411011977,Link_Error_1_range100-flw2-rtt,L,L
9,0.12406704428813432,0.056666666666666664,0.0993491997684664,0.13666666666666666,0.09333234085332383,0.16999999999999998,0.08138880763419284,0.21,0.06724275487290429,0.10333333333333332,Link_Error_5_range100-flw0-rtt,L,L
10,0.5202398582788051,0.06375885354601407,0.3967098022890037,0.10402760315402296,0.21350320668579548,0.14429635276203184,0.17374559320869506,0.17785364410203924,0.11011882944036644,0.21812239371004813,Link_Error_5_range100-flw1-rtt,L,L
11,0.21947509487945083,0.11135939005829934,0.13714083791571524,0.15185371371586273,0.13687853192995386,1.440923016814964,0.09378550449746231,0.07086506640073595,0.09131573482317978,0.34082722411782523,Link_Error_5_range100-flw2-rtt,L,L
3,0.10075525543649647,0.29,0.09958008905983778,0.06333333333333332,0.09233941665695515,0.21666666666666665,0.09112585170970765,0.1433333333333333,0.08482021668877626,0.08333333333333331,Link_Error_7_range100-flw0-rtt,L,L
4,0.1380864719373661,0.16459737533697114,0.12547236088114075,0.28552605925801117,0.12416509851800277,0.0638234720694378,0.1230320884648358,0.21162519686182005,0.11618325823410983,0.24521649795099784,Link_Error_7_range100-flw1-rtt,L,T
5,0.14058111872541215,1.2657893295174678,0.13297643124606615,0.037129820332512393,0.12042479577666072,0.12489121384572349,0.10099847944180941,4.256427585390738,0.0914030025027942,4.377943361024415,Link_Error_7_range100-flw2-rtt,L,L
18,0.5913234619057609,0.16999999999999998,0.1359556343947918,0.3433333333333333,0.05906449420270504,0.5099999999999999,0.04673065885374595,0.11666666666666665,0.033841687801670926,0.6833333333333332,Normal_0_range100-flw0-rtt,N,N
19,0.5873707475548264,0.16407834198366628,0.13375698123469723,0.3382022967418427,0.05780452429857979,0.5123262515000193,0.045834095274177526,0.11719881570261878,0.033630561847405795,0.679753131075189,Normal_0_range100-flw1-rtt,N,N
20,0.6935868040216379,0.07066951592694025,0.12615768392123564,0.13124338672146044,0.11961179095212886,0.14470424689802047,0.05574771477393803,0.19854768760426067,0.022575805783567257,0.36680843981126127,Normal_0_range100-flw2-rtt,N,N
15,0.7021594909345226,0.06999999999999999,0.1900900964295677,0.12333333333333332,0.04814361300413985,0.18999999999999997,0.02377100063280007,0.33,0.015568331562627625,0.39,Normal_1_range100-flw0-rtt,N,N
16,0.757597300428633,0.04366550703395897,0.10160296188159272,0.09740766953729307,0.04028587329020634,0.15114983204062718,0.02659991267515723,0.19817422423104455,0.01234618387079999,0.3056585492377128,Normal_1_range100-flw1-rtt,N,N
17,0.7382183019325571,0.05723947545340651,0.23156587732678302,0.11111192293896557,0.03764829388077014,0.15825031448882976,0.03355252048118121,0.28619737726703254,0.03174316463195027,0.23905898571716835,Normal_1_range100-flw2-rtt,N,N
21,0.5910948876939286,0.1633333333333333,0.12106639484144165,0.33,0.06152007618549236,0.49666666666666665,0.04441874531303463,0.6633333333333332,0.03975530238684922,0.11666666666666665,Normal_4_range100-flw0-rtt,N,N
22,0.7060268862938665,0.07044194572327324,0.18114752819289218,0.1241119996076719,0.05064227603295775,0.19790832369872005,0.01950421983911164,0.33879221514526653,0.01776831533833305,0.4058797825007649,Normal_4_range100-flw1-rtt,N,N
23,0.5980671775216073,0.151210779997959,0.16257197219584493,0.3057817995514282,0.06954234856513265,0.4603528191048974,0.044974865107317394,0.6149238386583666,0.04420311415759257,0.10416742622081619,Normal_4_range100-flw2-rtt,N,N
24,0.3694904311485708,0.06333333333333332,0.1347166311775862,0.12999999999999998,0.042511432234834175,0.2233333333333333,0.03933615790450377,0.27,0.03714449198439984,0.43,TCP_Congestion_0_range100-flw0-rtt,T,N
25,0.2835015470128425,0.20540253796049354,0.1272450993496714,0.34682723622837436,0.09319554928213297,0.2794821418150978,0.06828089343072641,0.07744685857526806,0.058923700661734524,1.1145613125397271,TCP_Congestion_0_range100-flw1-rtt,T,T
26,0.2040324349654924,0.19844084022811548,0.17962206541982076,0.15135318322483385,0.12894956015901005,0.2858893460913528,0.12155264035973533,0.3397038112379604,0.08242443446829843,0.05045106107494462,TCP_Congestion_0_range100-flw2-rtt,T,L
0,0.20008232378626029,0.23666666666666664,0.10930367376002684,0.12333333333333332,0.07453743307458867,0.35,0.05335656657902379,0.16999999999999998,0.05113312393209634,0.43,TCP_Congestion_1_range100-flw0-rtt,T,T
1,0.20272788765461064,0.2324344956641366,0.17456029151867586,0.1179015557716635,0.12288712267874208,0.34023020379822894,0.0602699188216943,1.067851233703352,0.05003359110307204,0.1650621780803289,TCP_Congestion_1_range100-flw1-rtt,T,L
2,0.27848643107671545,0.11789361300572697,0.21983379792001423,0.06399938991739464,0.12691089693728574,0.23241883706843317,0.07825027601862697,0.34694406113113935,0.05503257383437411,0.1717878360940593,TCP_Congestion_1_range100-flw2-rtt,T,L
6,0.3480087637492762,0.21,0.16033582763850587,0.04333333333333333,0.07574902321880395,0.12999999999999998,0.07484853738085556,0.08333333333333331,0.042997586029696604,0.29,TCP_Congestion_3_range100-flw0-rtt,T,T
7,0.33307771022951943,0.21165241982715527,0.1389801526016023,0.043674308853222515,0.08178928319079123,0.09742730436488099,0.04808191163475974,0.12430380212071022,0.03799484838794776,0.4602600240685757,TCP_Congestion_3_range100-flw1-rtt,T,T
8,0.28059072254426753,0.21223709929425102,0.13604638756206586,0.06400801407286935,0.08593635755846835,0.11117181391603626,0.05681618484487207,0.25266321344553694,0.05075521302017446,0.2930893275968228,TCP_Congestion_3_range100-flw2-rtt,T,T
