,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,amplitude_5,frequency_5,name,label,pred
9,0.19880173442030677,0.16426535855121713,0.18189155744943694,0.1106276904528605,0.13465677712463156,0.20449360962498458,0.12492523628068164,0.23801715218645744,0.11494789816491638,0.28495011177251944,Link_Error_2_range100-flw0-rtt,L,L
10,0.1395986058066504,0.27,0.07330259370892016,0.5099999999999999,0.06320310188800703,4.076666666666666,0.05700595220661724,0.11666666666666665,0.03985907695783343,0.1633333333333333,Link_Error_2_range100-flw1-rtt,L,T
11,0.13318078291603877,0.1990836550530823,0.13074873190819397,0.11810047333657425,0.11787195675237996,0.33405562458059573,0.11509402283708801,0.246323844387712,0.10776799111661614,0.16534066267120395,Link_Error_2_range100-flw2-rtt,L,L
18,0.08546828916763076,0.08999999999999998,0.07422081278496431,0.049999999999999996,0.06606386629805683,0.33,0.05519840130039218,0.1633333333333333,0.050003967332130125,0.13666666666666666,Link_Error_6_range100-flw0-rtt,L,L
19,0.14377016122084316,1.8707733578900603,0.09003671362851552,1.763296252948441,0.05423100119728338,0.04366257388253282,0.0478757858048335,1.9177945913020187,0.04451985825446457,1.8103174863603995,Link_Error_6_range100-flw1-rtt,L,T
20,0.14973104285609642,0.12474804687546096,0.142087340066054,0.15846373522018015,0.13919476883359502,0.21240883657173085,0.08428633879458351,0.28658335093011306,0.045427684664863036,1.0890167335344296,Link_Error_6_range100-flw2-rtt,L,T
0,0.10075525543649647,0.29,0.09958008905983778,0.06333333333333332,0.09233941665695515,0.21666666666666665,0.09112585170970765,0.1433333333333333,0.08482021668877626,0.08333333333333331,Link_Error_7_range100-flw0-rtt,L,L
1,0.1380864719373661,0.16459737533697114,0.12547236088114075,0.28552605925801117,0.12416509851800277,0.0638234720694378,0.1230320884648358,0.21162519686182005,0.11618325823410983,0.24521649795099784,Link_Error_7_range100-flw1-rtt,L,T
2,0.14058111872541215,1.2657893295174678,0.13297643124606615,0.037129820332512393,0.12042479577666072,0.12489121384572349,0.10099847944180941,4.256427585390738,0.0914030025027942,4.377943361024415,Link_Error_7_range100-flw2-rtt,L,L
3,0.5913234619057609,0.16999999999999998,0.1359556343947918,0.3433333333333333,0.05906449420270504,0.5099999999999999,0.04673065885374595,0.11666666666666665,0.033841687801670926,0.6833333333333332,Normal_0_range100-flw0-rtt,N,N
4,0.5873707475548264,0.16407834198366628,0.13375698123469723,0.3382022967418427,0.05780452429857979,0.5123262515000193,0.045834095274177526,0.11719881570261878,0.033630561847405795,0.679753131075189,Normal_0_range100-flw1-rtt,N,N
5,0.6935868040216379,0.07066951592694025,0.12615768392123564,0.13124338672146044,0.11961179095212886,0.14470424689802047,0.05574771477393803,0.19854768760426067,0.022575805783567257,0.36680843981126127,Normal_0_range100-flw2-rtt,N,N
6,0.7021594909345226,0.06999999999999999,0.1900900964295677,0.12333333333333332,0.04814361300413985,0.18999999999999997,0.02377100063280007,0.33,0.015568331562627625,0.39,Normal_1_range100-flw0-rtt,N,N
7,0.757597300428633,0.04366550703395897,0.10160296188159272,0.09740766953729307,0.04028587329020634,0.15114983204062718,0.02659991267515723,0.19817422423104455,0.01234618387079999,0.3056585492377128,Normal_1_range100-flw1-rtt,N,N
8,0.7382183019325571,0.05723947545340651,0.23156587732678302,0.11111192293896557,0.03764829388077014,0.15825031448882976,0.03355252048118121,0.28619737726703254,0.03174316463195027,0.23905898571716835,Normal_1_range100-flw2-rtt,N,N
24,0.5656066761898765,0.10999999999999999,0.2154217819920793,0.22999999999999998,0.11382023037530228,0.3433333333333333,0.06193559030594844,0.45,0.034064853226393514,0.5633333333333332,Normal_3_range100-flw0-rtt,N,N
25,0.6039717878451101,0.050512222560354786,0.15924056262084604,0.09765696361668591,0.04675232997588344,0.17174155670520627,0.03983874138248816,4.791926180225657,0.03925334178404339,4.832335958273941,Normal_3_range100-flw1-rtt,N,N
26,0.5988103503941775,0.05067262333488493,0.07611462586373505,0.09796707178077754,0.04757270579685658,0.1722869193386088,0.04633111447151416,4.969295261707716,0.041077517589022186,4.928757163039808,Normal_3_range100-flw2-rtt,N,N
21,0.3694904311485708,0.06333333333333332,0.1347166311775862,0.12999999999999998,0.042511432234834175,0.2233333333333333,0.03933615790450377,0.27,0.03714449198439984,0.43,TCP_Congestion_0_range100-flw0-rtt,T,N
22,0.2835015470128425,0.20540253796049354,0.1272450993496714,0.34682723622837436,0.09319554928213297,0.2794821418150978,0.06828089343072641,0.07744685857526806,0.058923700661734524,1.1145613125397271,TCP_Congestion_0_range100-flw1-rtt,T,T
23,0.2040324349654924,0.19844084022811548,0.17962206541982076,0.15135318322483385,0.12894956015901005,0.2858893460913528,0.12155264035973533,0.3397038112379604,0.08242443446829843,0.05045106107494462,TCP_Congestion_0_range100-flw2-rtt,T,T
12,0.3017883227294878,0.2966666666666667,0.08300362871471019,0.06999999999999999,0.05258775020765091,0.24333333333333332,0.04918146763525824,0.15666666666666665,0.03945896417337375,0.19666666666666666,TCP_Congestion_5_range100-flw0-rtt,T,T
13,0.30457718164917175,0.2931485818869961,0.09044858685745275,1.0209657507098828,0.08728184087548375,0.25271429473016904,0.06152394041314699,0.07749905038391851,0.04234395025759882,0.20554095971387082,TCP_Congestion_5_range100-flw1-rtt,T,T
14,0.2255623373433975,0.12439574347351846,0.18556844000268716,0.2857740052770019,0.16392196901407968,0.16474030892438932,0.15923214378346837,0.08405117802264761,0.12225477916753401,0.24542943982613102,TCP_Congestion_5_range100-flw2-rtt,T,L
15,0.26013705812391713,0.48333333333333334,0.04154635779095421,0.4033333333333333,0.038518134956566134,0.18999999999999997,0.03790466594311357,1.0233333333333334,0.03532309484631903,0.37666666666666665,TCP_Congestion_8_range100-flw0-rtt,T,N
16,0.2554387355949819,0.4864501328394667,0.04720240212846449,0.5334177318722428,0.04651144474028541,0.4059342487832791,0.04624057677268503,1.0366420072234155,0.04161531420740167,0.11070934057725794,TCP_Congestion_8_range100-flw1-rtt,T,T
17,0.20907276647864473,0.48074041285112584,0.09417950193897243,0.1311110216866707,0.07678298195705452,0.05715095817111286,0.06123482454990733,0.2050710852022285,0.04875177435047633,0.33954392795778815,TCP_Congestion_8_range100-flw2-rtt,T,T
