,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,amplitude_4,frequency_4,amplitude_5,frequency_5,name,label,pred
17,0.6935868040216379,0.07066951592694025,0.12615768392123564,0.13124338672146044,0.11961179095212886,0.14470424689802047,0.05574771477393803,0.19854768760426067,0.022575805783567257,0.36680843981126127,Normal_0_range100-flw2-rtt,N,N
9,0.5656066761898765,0.10999999999999999,0.2154217819920793,0.22999999999999998,0.11382023037530228,0.3433333333333333,0.06193559030594844,0.45,0.034064853226393514,0.5633333333333332,Normal_3_range100-flw0-rtt,N,N
10,0.6039717878451101,0.050512222560354786,0.15924056262084604,0.09765696361668591,0.04675232997588344,0.17174155670520627,0.03983874138248816,4.791926180225657,0.03925334178404339,4.832335958273941,Normal_3_range100-flw1-rtt,N,N
11,0.5988103503941775,0.05067262333488493,0.07611462586373505,0.09796707178077754,0.04757270579685658,0.1722869193386088,0.04633111447151416,4.969295261707716,0.041077517589022186,4.928757163039808,Normal_3_range100-flw2-rtt,N,N
18,0.7492723637805765,0.03666666666666667,0.08679375786734767,0.08999999999999998,0.03318657704630082,0.15666666666666665,0.014526008146323275,0.26333333333333336,0.014482459336125509,0.19666666666666666,Normal_6_range100-flw0-rtt,N,N
19,0.5763260104956006,0.1239623056761033,0.20805787972856576,0.24457427876636598,0.10049374752417953,0.3651862518566286,0.05295819538805671,0.4857982249468913,0.03338340988885977,0.17086696187787212,Normal_6_range100-flw1-rtt,N,N
20,0.7730777977009231,0.04379495699722641,0.1366745591235049,0.0909587568403933,0.0568293324104331,0.1381225566835602,0.028948507458662724,0.19202404221860808,0.023309271681978314,0.232450156369894,Normal_6_range100-flw2-rtt,N,N
0,0.20008232378626029,0.23666666666666664,0.10930367376002684,0.12333333333333332,0.07453743307458867,0.35,0.05335656657902379,0.16999999999999998,0.05113312393209634,0.43,TCP_Congestion_1_range100-flw0-rtt,T,T
1,0.20272788765461064,0.2324344956641366,0.17456029151867586,0.1179015557716635,0.12288712267874208,0.34023020379822894,0.0602699188216943,1.067851233703352,0.05003359110307204,0.1650621780803289,TCP_Congestion_1_range100-flw1-rtt,T,T
2,0.27848643107671545,0.11789361300572697,0.21983379792001423,0.06399938991739464,0.12691089693728574,0.23241883706843317,0.07825027601862697,0.34694406113113935,0.05503257383437411,0.1717878360940593,TCP_Congestion_1_range100-flw2-rtt,T,T
24,0.13003774150734174,0.15,0.1180354227613141,0.4633333333333333,0.10696874489086707,0.10333333333333332,0.09728485451206396,0.18333333333333332,0.08469175289039617,0.37,TCP_Congestion_2_range100-flw0-rtt,T,L
25,0.13094347227582695,0.45982747474531854,0.09609910807754109,0.3792737565417591,0.08916197887534628,0.097335742829301,0.07102648914638209,0.16446384133226719,0.07008640600526483,0.24501755953582663,TCP_Congestion_2_range100-flw1-rtt,T,T
26,0.21083390279617126,0.44938834698173047,0.11743822409818888,0.25341448138067507,0.08408660279642431,0.10474465230401236,0.0699058654052643,0.17232184733885905,0.05357876937083634,0.28044535939461374,TCP_Congestion_2_range100-flw2-rtt,T,T
3,0.3017883227294878,0.2966666666666667,0.08300362871471019,0.06999999999999999,0.05258775020765091,0.24333333333333332,0.04918146763525824,0.15666666666666665,0.03945896417337375,0.19666666666666666,TCP_Congestion_5_range100-flw0-rtt,T,T
4,0.30457718164917175,0.2931485818869961,0.09044858685745275,1.0209657507098828,0.08728184087548375,0.25271429473016904,0.06152394041314699,0.07749905038391851,0.04234395025759882,0.20554095971387082,TCP_Congestion_5_range100-flw1-rtt,T,T
5,0.2255623373433975,0.12439574347351846,0.18556844000268716,0.2857740052770019,0.16392196901407968,0.16474030892438932,0.15923214378346837,0.08405117802264761,0.12225477916753401,0.24542943982613102,TCP_Congestion_5_range100-flw2-rtt,T,L
