Time	size	received	dropped
1	1	1466	0
2	10	4326	0
3	10	7213	0
4	10	10048	0
5	10	12945	0
6	10	15797	0
7	10	18656	0
8	10	21523	0
9	10	24373	0
10	10	27286	0
11	10	30166	0
12	9	33040	0
13	10	35910	0
14	5	38750	0
15	10	41636	0
16	10	44456	0
17	0	47250	0
18	3	49993	0
19	10	52873	0
20	10	55705	0
21	10	58592	0
22	10	61441	0
23	10	64336	0
24	10	67211	0
25	10	70053	0
26	10	72971	0
27	2	75857	0
28	10	78705	0
29	10	81571	0
30	2	84434	0
