,0,1,2,3,4,5,6,7,8,9,name,label,pred
6,0.09545133828492774,0.39666666666666667,0.07025330969154496,0.07666666666666666,0.04674219525208975,0.22999999999999998,0.044900574564769286,0.03666666666666667,0.04181933424216096,0.12333333333333332,Link_Error_0005_0_range10-flw0-rtt,L,L
7,0.09824456391665821,0.2042471144988899,0.08257585276531838,0.05692132699149391,0.0788363318857668,0.12388759404031027,0.07471616717388488,0.331483021891641,0.06337584109586378,0.1640673542696001,Link_Error_0005_0_range10-flw1-rtt,L,L
8,0.14083462221377907,0.24528100349364143,0.11272912260663814,0.31248127842340623,0.09122548343601798,0.20496083853578256,0.04842324389626473,0.4267217458040064,0.035954963105995684,0.7425630379739008,Link_Error_0005_0_range10-flw2-rtt,L,L
0,0.14749287926008786,0.2966666666666667,0.11975858360818027,0.42333333333333334,0.11590188321371309,0.83,0.10437796246922061,0.5366666666666666,0.0892577770207815,0.7633333333333332,Link_Error_0005_2_range10-flw0-rtt,L,L
1,0.08432271363434117,0.3715632533047456,0.054766635545463446,0.24436141884005788,0.051330018395074596,0.5255444213409464,0.04554085737949586,0.2845304191973277,0.03031190790433723,0.11715958437537022,Link_Error_0005_2_range10-flw1-rtt,L,L
2,0.1171024004790296,0.2586341570472954,0.06930776816084644,0.13771429141479366,0.062163464479225924,0.5340627398768828,0.05425676265427229,0.4601672664347983,0.05315995779340533,0.09068989922437631,Link_Error_0005_2_range10-flw2-rtt,L,L
21,0.11578545288345851,0.24999999999999997,0.10962767597429497,0.3233333333333333,0.10821085630795234,0.30333333333333334,0.0970482142232696,0.39666666666666667,0.09394333750341159,0.15666666666666665,Link_Error_0005_8_range10-flw0-rtt,L,L
22,0.13764739627221304,0.16411131395790501,0.13608808301970973,0.20430183982514705,0.114272534502013,0.40525446916135727,0.05045742812600891,0.050238157334052555,0.04748784209887916,0.27798447058175746,Link_Error_0005_8_range10-flw1-rtt,L,L
23,0.1314380018267063,0.09740766953729307,0.0533845628580147,0.04366550703395897,0.049076073908355125,0.4467317258089648,0.03858187064920651,0.4937561179993822,0.029640121320538646,0.5407805101897996,Link_Error_0005_8_range10-flw2-rtt,L,L
12,0.5785793939189001,0.21,0.16283088637765863,0.43,0.06798249269355597,0.6433333333333332,0.04046345706879319,0.8633333333333333,0.03690558744247925,0.1633333333333333,Normal_4_range10-flw0-rtt,N,N
13,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,0.06880500621365161,0.44544499502859936,0.044253588767685516,0.09712710417916828,0.037972041217938624,0.5995086775196939,Normal_4_range10-flw1-rtt,N,N
