,0,1,2,3,4,5,6,7,8,9,name,label,pred
12,0.2614720567848309,0.12999999999999998,0.2532479911966734,0.17666666666666664,0.10776653831974621,0.22999999999999998,0.0869156199611527,0.41,145440.0,2914.0,Link_Error_5_range10-flw0-rtt,L,L
13,0.1589519424032332,0.19086664271569342,0.10809383694079762,0.09041051497059163,0.10437783437063425,0.49223502595099883,0.08576620404514265,0.3047169208268088,116640.0,2914.0,Link_Error_5_range10-flw1-rtt,L,L
14,0.26051497101149884,0.09068380729449124,0.15784068833630072,0.28548606000117616,0.12457067768164926,0.13770504070644968,0.09488579570274866,0.1847262741184081,116640.0,2914.0,Link_Error_5_range10-flw2-rtt,L,L
18,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,0.06961234338804581,0.4166666666666667,0.06518026947418012,0.11666666666666665,146880.0,2696.0,Link_Error_6_range10-flw0-rtt,L,L
19,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,0.10260187616376665,0.34494557445377283,0.052991223707693824,0.39183138069020795,167040.0,2696.0,Link_Error_6_range10-flw1-rtt,L,L
20,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,0.0827400952417064,0.09068380729449124,0.07299523592353109,0.43326707929590264,38880.0,2696.0,Link_Error_6_range10-flw2-rtt,L,L
21,0.17104468617914687,0.12333333333333332,0.11151091921672832,0.31666666666666665,0.08676468731441993,0.1633333333333333,0.07420341307226717,0.35,146880.0,2684.0,Link_Error_7_range10-flw0-rtt,L,L
22,0.1934200995670174,0.05691370439483942,0.18739002622409254,0.016739324822011594,0.13993663906732307,0.13056673361169044,0.13869317348580862,0.2845685219741971,167040.0,2684.0,Link_Error_7_range10-flw1-rtt,L,L
23,0.43580848715486253,0.05039401061136603,0.034523227933757276,0.3057236643756206,0.0268033542904566,0.23853165022713255,0.02355549776495944,0.44682689408744547,38880.0,2684.0,Link_Error_7_range10-flw2-rtt,L,T
0,0.5932059543533714,0.15,0.1702479013968319,0.2966666666666667,0.06460818655386034,0.45,0.03971551007361039,0.09666666666666665,30240.0,1932.0,Normal_2_range10-flw0-rtt,N,N
1,0.5853623927049689,0.15739180744833625,0.14627085038493953,0.3181323767572754,0.07103983438280981,0.48557046978742036,0.039771042370585236,0.6396135153751537,30240.0,1932.0,Normal_2_range10-flw1-rtt,N,N
2,0.5934730268525623,0.21829820562569252,0.14931628379421163,0.439954845184088,0.06500324620379361,0.6683283526078894,0.04079809059764006,0.8899849921662849,30240.0,1932.0,Normal_2_range10-flw2-rtt,N,N
24,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,0.06021444684103378,0.35,0.05331613438912524,0.08999999999999998,146880.0,3357.0,Normal_3_range10-flw0-rtt,N,N
25,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,0.06175766560499574,0.3515493600579594,0.051590208147347855,0.0903984068720467,167040.0,3357.0,Normal_3_range10-flw1-rtt,N,N
26,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,0.0701815476804463,0.4804819657478182,0.04152822250505162,0.6417626255792537,38880.0,3357.0,Normal_3_range10-flw2-rtt,N,N
15,0.5785793939189001,0.21,0.16283088637765863,0.43,0.06798249269355597,0.6433333333333332,0.04046345706879319,0.8633333333333333,145440.0,1932.0,Normal_4_range10-flw0-rtt,N,N
16,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,0.06880500621365161,0.44544499502859936,0.044253588767685516,0.09712710417916828,116640.0,1932.0,Normal_4_range10-flw1-rtt,N,N
17,0.5875666988719287,0.1579206460849472,0.14857383173855113,0.31920130591638274,0.07022070461883557,0.4804819657478182,0.04151346081788074,0.6417626255792537,116640.0,1932.0,Normal_4_range10-flw2-rtt,N,N
9,0.08729392604669617,1.3766666666666667,0.05977856340398436,0.3566666666666667,0.05812071519513707,0.7566666666666666,0.056948864271497646,1.2966666666666666,145440.0,2297.0,TCP_Congestion_0_range10-flw0-rtt,T,T
10,0.09323486175417765,1.382853414558058,0.05350923703743432,0.37166278212093085,0.0354575451645996,0.6529211037259595,0.03213329364621728,1.068111959428621,116640.0,2297.0,TCP_Congestion_0_range10-flw1-rtt,T,T
11,0.11149478607637481,1.3877789364257125,0.10995243865359429,1.078636897318774,0.0663950589636547,0.2990613204404078,0.04350033535818466,1.2869717497604065,116640.0,2297.0,TCP_Congestion_0_range10-flw2-rtt,T,T
3,0.0757548645395156,0.43666666666666665,0.06403261330372308,0.9033333333333332,0.04073983000778827,1.5833333333333333,0.033652992272309425,0.1433333333333333,30240.0,2880.0,TCP_Congestion_2_range10-flw0-rtt,T,T
4,0.05922258896383497,0.9878847488778552,0.05660145505408562,0.9075144642233856,0.055888535439992615,0.5324531358358608,0.05407962380863258,0.3449224716420986,30240.0,2880.0,TCP_Congestion_2_range10-flw1-rtt,T,T
5,0.05317327528832709,1.2462301119225492,0.052248320625119735,0.9103190305418082,0.05187136307905633,1.5552683067928308,0.045892220453034975,0.40645240847069664,30240.0,2880.0,TCP_Congestion_2_range10-flw2-rtt,T,T
6,0.11718951164775239,1.2033333333333334,0.07531400842587513,0.33,0.05654936524436616,0.5833333333333333,0.04629230996547338,0.6233333333333333,30240.0,2093.0,TCP_Congestion_6_range10-flw0-rtt,T,T
7,0.11619105617375924,1.2090649865061982,0.04739662445787437,0.3449686803604942,0.04344389802660894,0.49233394187371504,0.04191548638514017,0.2980797335153785,30240.0,2093.0,TCP_Congestion_6_range10-flw1-rtt,T,T
8,0.15313185103551968,1.2131280075535196,0.06610837472244101,1.0652675301785755,0.06472047396767876,0.5746395825253514,0.03430940271026404,0.15122094276982934,30240.0,2093.0,TCP_Congestion_6_range10-flw2-rtt,T,T
