,0,1,2,3,4,5,6,7,8,9,name,label,pred
15,0.37021200687714195,0.08999999999999998,0.16266894931011394,0.016666666666666666,0.13839558235486699,0.19666666666666666,0.09208338488188048,0.2233333333333333,30240.0,3279.0,Link_Error_0_range10-flw0-rtt,L,L
16,0.15925570557854304,0.3314608251975046,0.1318992820745858,0.20423343774795738,0.08129000562135089,0.15736018974022944,0.08060951045623675,0.5256499955152345,31680.0,3279.0,Link_Error_0_range10-flw1-rtt,L,L
17,0.4283476971218321,0.06381453105908644,0.12162709077043678,0.1914435931772593,0.11714460737912007,0.010075978588276805,0.040482254112830955,0.3660938887073906,16804576.0,3279.0,Link_Error_0_range10-flw2-rtt,L,L
9,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,0.06961234338804581,0.4166666666666667,0.06518026947418012,0.11666666666666665,30240.0,2696.0,Link_Error_6_range10-flw0-rtt,L,L
10,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,0.10260187616376665,0.34494557445377283,0.052991223707693824,0.39183138069020795,31680.0,2696.0,Link_Error_6_range10-flw1-rtt,L,L
11,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,0.0827400952417064,0.09068380729449124,0.07299523592353109,0.43326707929590264,16804576.0,2696.0,Link_Error_6_range10-flw2-rtt,L,L
3,0.1406758731397391,0.21666666666666665,0.129692220307867,0.10333333333333332,0.10128893802662296,0.43666666666666665,0.09713114557560633,0.31666666666666665,31680.0,2191.0,Link_Error_8_range10-flw0-rtt,L,L
4,0.2047134140033716,0.14399676000592465,0.1661429686309951,0.2511571395452174,0.1532416347286048,0.10381161767868986,0.1162036450854854,0.39850266141174495,30240.0,2191.0,Link_Error_8_range10-flw1-rtt,L,L
5,0.2582696968658807,0.0705271125867622,0.188618239895048,0.1511295269716333,0.11031180160555701,0.36606929866462284,0.10553864040964216,0.21829820562569252,30240.0,2191.0,Link_Error_8_range10-flw2-rtt,L,L
21,0.5932059543533714,0.15,0.1702479013968319,0.2966666666666667,0.06460818655386034,0.45,0.03971551007361039,0.09666666666666665,182880.0,1932.0,Normal_2_range10-flw0-rtt,N,N
22,0.5853623927049689,0.15739180744833625,0.14627085038493953,0.3181323767572754,0.07103983438280981,0.48557046978742036,0.039771042370585236,0.6396135153751537,34560.0,1932.0,Normal_2_range10-flw1-rtt,N,N
23,0.5934730268525623,0.21829820562569252,0.14931628379421163,0.439954845184088,0.06500324620379361,0.6683283526078894,0.04079809059764006,0.8899849921662849,36000.0,1932.0,Normal_2_range10-flw2-rtt,N,N
0,0.5785793939189001,0.21,0.16283088637765863,0.43,0.06798249269355597,0.6433333333333332,0.04046345706879319,0.8633333333333333,31680.0,1932.0,Normal_4_range10-flw0-rtt,N,N
1,0.5878575603675156,0.15071447200215765,0.17371485207910478,0.2980797335153785,0.06880500621365161,0.44544499502859936,0.044253588767685516,0.09712710417916828,30240.0,1932.0,Normal_4_range10-flw1-rtt,N,N
2,0.5875666988719287,0.1579206460849472,0.14857383173855113,0.31920130591638274,0.07022070461883557,0.4804819657478182,0.04151346081788074,0.6417626255792537,30240.0,1932.0,Normal_4_range10-flw2-rtt,N,N
24,0.4753795280461344,0.17666666666666664,0.0748054867901002,0.12333333333333332,0.060309226885815935,0.35,0.05323946917068365,0.08999999999999998,182880.0,2709.0,Normal_7_range10-flw0-rtt,N,N
