,0,1,2,3,4,5,6,7,8,9,name,label,pred
12,0.15042655364290222,0.09666666666666665,0.12923359485759375,0.21666666666666665,0.09592818749543877,0.17666666666666664,0.07181843248402088,0.24999999999999997,31680.0,2817.0,Link_Error_2_range10-flw0-rtt,L,L
13,0.17633845050435604,0.11052394613491563,0.12297772945791609,0.2243971027587681,0.08821942309864624,0.1976034188472734,0.03774940635132555,0.49903236285158875,30240.0,2817.0,Link_Error_2_range10-flw1-rtt,L,L
14,0.35025090504820927,0.030226200796279037,0.12314872613654201,0.20486647206366904,0.08088737364228606,0.29218660769736404,0.06887409214844524,0.2518850066356586,43200.0,2817.0,Link_Error_2_range10-flw2-rtt,L,L
3,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,0.05992311412353783,0.27,0.03281148840083078,0.6366666666666666,30240.0,2512.0,Link_Error_3_range10-flw0-rtt,L,L
4,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,0.14753206777800562,0.20427447349677683,0.11010735133683391,0.2846447581512464,30240.0,2512.0,Link_Error_3_range10-flw1-rtt,L,L
5,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,0.09202458301183265,0.32587753528942953,0.0704802388117558,0.466979148507533,30240.0,2512.0,Link_Error_3_range10-flw2-rtt,L,L
18,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,0.06961234338804581,0.4166666666666667,0.06518026947418012,0.11666666666666665,16806016.0,2696.0,Link_Error_6_range10-flw0-rtt,L,L
19,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,0.10260187616376665,0.34494557445377283,0.052991223707693824,0.39183138069020795,30240.0,2696.0,Link_Error_6_range10-flw1-rtt,L,L
20,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,0.0827400952417064,0.09068380729449124,0.07299523592353109,0.43326707929590264,30240.0,2696.0,Link_Error_6_range10-flw2-rtt,L,L
6,0.5914065024518609,0.15,0.1593039428911567,0.30333333333333334,0.06930456293856016,0.45666666666666667,0.04614779780460426,0.6099999999999999,30240.0,1838.0,Normal_1_range10-flw0-rtt,N,N
