,amplitude_1,frequency_1,amplitude_2,frequency_2,amplitude_3,frequency_3,name,label,pred
18,0.2946277338416856,0.04333333333333333,0.10984951031739668,0.15666666666666665,0.08533088697322866,0.29,Link_Error_0_range50-flw0-rtt,L,L
19,0.22034856734189556,0.09712059863261564,0.1542726358869715,0.18419423878599517,0.14951354698275843,0.05693276471567124,Link_Error_0_range50-flw1-rtt,L,L
20,0.2362133804285677,0.09078137648976861,0.22132173870388105,0.13785320133631532,0.19970899151673555,0.184925026182862,Link_Error_0_range50-flw2-rtt,L,L
15,0.17314495642375546,0.08333333333333331,0.1699596192766062,0.09666666666666665,0.15235863290696994,0.15666666666666665,Link_Error_3_range50-flw0-rtt,L,L
16,0.162754411139824,2.4592542997444493,0.07106777821212486,0.08387634037327589,0.06694626133183496,2.3988633346756907,Link_Error_3_range50-flw1-rtt,L,T
17,0.13852215553108882,0.13813186357436816,0.10885841891859784,0.24594209855924087,0.09802388718922514,0.2055132604399136,Link_Error_3_range50-flw2-rtt,L,L
3,0.11586214001659301,0.056666666666666664,0.10576548060049829,0.23666666666666664,0.09570087896300046,0.11666666666666665,Link_Error_5_range50-flw0-rtt,L,L
4,0.2638779780433013,0.09048323173127633,0.23154891545655015,0.20442507909658725,0.20872435914709092,0.13069800138962134,Link_Error_5_range50-flw1-rtt,L,L
5,0.12838702363461837,0.05713559180020907,0.08810763521678983,0.13107576942400903,0.08794142522130427,0.14451943808288176,Link_Error_5_range50-flw2-rtt,L,L
0,0.6812009266516337,0.07666666666666666,0.19870498124191766,0.15666666666666665,0.04988072740387956,0.22999999999999998,Normal_0_range50-flw0-rtt,N,N
1,0.6508112669729457,0.08382009618993069,0.23856861824174416,0.17099299622745862,0.09103397537379498,0.2514602885697921,Normal_0_range50-flw1-rtt,N,N
2,0.655077832391928,0.08410207394705128,0.24465308075797204,0.1715682308519846,0.09446874550246914,0.25230622184115387,Normal_0_range50-flw2-rtt,N,N
6,0.6218253058115922,0.08999999999999998,0.2149891667577417,0.18333333333333332,0.07439730236049759,0.27,Normal_5_range50-flw0-rtt,N,N
7,0.5861913866514838,0.11726949834085437,0.22590234922126856,0.23788955377716173,0.11630497233540249,0.3451073808316571,Normal_5_range50-flw1-rtt,N,N
8,0.5981044222942331,0.11095501570971719,0.19759987360798945,0.21854775821610964,0.0855674658047153,0.3328650471291516,Normal_5_range50-flw2-rtt,N,N
12,0.6381170019214999,0.08333333333333331,0.213117749452631,0.1633333333333333,0.07704979434173707,0.24333333333333332,Normal_9_range50-flw0-rtt,N,N
13,0.5959139529922949,0.19751080810944566,0.12404481706880344,0.39836925703430565,0.06180729417575555,0.592532424328337,Normal_9_range50-flw1-rtt,N,N
14,0.7372335729109982,0.05723947545340651,0.22112051520997023,0.11111192293896557,0.033271023539842785,0.15825031448882976,Normal_9_range50-flw2-rtt,N,N
24,0.12432781482746624,0.36333333333333334,0.09723782851016638,0.2966666666666667,0.0893366181195229,0.7566666666666666,TCP_Congestion_1_range50-flw0-rtt,T,T
25,0.10860771139019025,0.3116018098771273,0.08291077941224567,0.21778621120444383,0.06863242612100919,0.747174232286015,TCP_Congestion_1_range50-flw1-rtt,T,T
26,0.13136642773835014,0.7513532022791406,0.11022434146534213,0.7041830460822439,0.09455801313023393,0.3133446090222425,TCP_Congestion_1_range50-flw2-rtt,T,T
21,0.20461595921209152,0.6099999999999999,0.06827799872321243,0.3833333333333333,0.06587109268326602,0.17666666666666664,TCP_Congestion_2_range50-flw0-rtt,T,T
22,0.3135834906458596,0.6136454014168099,0.09836040583220411,0.11736387458791447,0.06033794611459545,0.47951525903062203,TCP_Congestion_2_range50-flw1-rtt,T,T
23,0.23393636070312065,0.6153373748557613,0.07263661754133414,0.18493746238834358,0.06321595983388914,1.2138622531307641,TCP_Congestion_2_range50-flw2-rtt,T,T
9,0.11825410963241059,0.3233333333333333,0.1177171250504938,0.37,0.09370375040106908,0.27666666666666667,TCP_Congestion_4_range50-flw0-rtt,T,T
10,0.12236840028206376,0.7485787996508737,0.09745876513538224,0.3726109720235291,0.07084752823018373,0.6613005539516688,TCP_Congestion_4_range50-flw1-rtt,T,T
11,0.08140242179888206,0.6624123652818852,0.0760980337204805,0.3194374350344116,0.0725995520388907,0.743112348869526,TCP_Congestion_4_range50-flw2-rtt,T,T
