Time	size	received	dropped
1	0	26	0
2	0	327	0
3	0	1164	0
4	0	2001	0
5	0	2837	0
6	0	3674	0
7	0	4511	0
8	0	5347	0
9	0	6184	0
10	0	7021	0
11	0	7857	0
12	0	8694	0
13	0	9531	0
14	0	10367	0
15	0	11204	0
16	0	12041	0
17	0	12877	0
18	0	13714	0
19	0	14551	0
20	0	15387	0
21	0	16224	0
22	0	17061	0
23	0	17871	0
24	0	18676	0
25	0	19509	0
26	0	20346	0
27	0	21182	0
28	0	22019	0
29	0	22856	0
30	0	23692	0
