Time	size	received	dropped
1	0	195	0
2	0	1032	0
3	1	1869	0
4	0	2705	0
5	0	3542	0
6	1	4379	0
7	0	5215	0
8	0	6052	0
9	1	6889	0
10	0	7725	0
11	0	8562	0
12	1	9399	0
13	0	10235	0
14	0	11072	0
15	0	11909	0
16	0	12745	0
17	0	13582	0
18	0	14419	0
19	0	15255	0
20	0	16092	0
21	0	16929	0
22	0	17765	0
23	0	18602	0
24	0	19439	0
25	1	20276	0
26	0	21112	0
27	0	21949	0
28	1	22786	0
29	0	23622	0
30	0	24459	0
