Time	size	received	dropped
1	0	56	0
2	0	587	0
3	0	1183	0
4	0	1768	0
5	0	2401	0
6	0	3067	0
7	0	3757	0
8	0	4435	0
9	0	4801	0
10	0	5204	0
11	0	5640	0
12	0	6105	0
13	0	6646	0
14	0	7180	0
15	0	7740	0
16	0	8339	0
17	0	8968	0
18	0	9633	0
19	0	10338	0
20	0	11069	0
21	0	11646	0
22	0	12033	0
23	0	12469	0
24	0	12936	0
25	0	13428	0
26	0	13952	0
27	0	14515	0
28	0	15110	0
29	0	15731	0
30	0	16391	0
