Time	size	received	dropped
1	0	245	0
2	0	936	0
3	0	1520	0
4	0	2159	0
5	0	2676	0
6	0	3059	0
7	0	3500	0
8	0	4003	0
9	0	4570	0
10	0	5193	0
11	0	5882	0
12	1	6615	0
13	0	7189	0
14	0	7646	0
15	0	8144	0
16	0	8707	0
17	0	9345	0
18	0	10017	0
19	0	10587	0
20	0	10988	0
21	0	11446	0
22	0	11961	0
23	0	12539	0
24	0	13172	0
25	0	13893	0
26	0	14647	0
27	0	15305	0
28	0	15785	0
29	0	16288	0
30	0	16846	0
