Time	size	received	dropped
1	0	125	0
2	0	809	0
3	0	1338	0
4	0	1918	0
5	0	2547	0
6	0	3229	0
7	0	3936	0
8	0	4327	0
9	0	4751	0
10	0	5233	0
11	0	5773	0
12	0	6358	0
13	0	7023	0
14	0	7744	0
15	1	8481	0
16	0	9006	0
17	0	9447	0
18	0	9925	0
19	0	10456	0
20	0	11051	0
21	0	11688	0
22	0	12367	0
23	0	13085	0
24	1	13820	0
25	0	14236	0
26	0	14702	0
27	1	15235	0
28	0	15855	0
29	0	16484	0
30	0	17150	0
