Time	size	received	dropped
1	0	514	0
2	0	973	0
3	0	1515	0
4	0	2206	0
5	0	2652	0
6	0	3269	0
7	0	3918	0
8	0	4425	0
9	1	5109	0
10	0	5693	0
11	0	6255	0
12	0	6987	0
13	0	7535	0
14	0	8141	0
15	0	8891	0
16	0	9392	0
17	0	10034	0
18	0	10754	0
19	0	11269	0
20	1	11980	0
21	0	12586	0
22	0	13149	0
23	3	13868	0
24	0	14419	0
25	0	15018	0
26	0	15593	0
27	0	16139	0
28	0	16817	0
29	0	17262	0
30	0	17880	0
