Time	size	received	dropped
1	0	56	0
2	0	535	0
3	0	1152	0
4	0	1771	0
5	0	2426	0
6	0	3131	0
7	0	3825	0
8	1	4341	0
9	0	4771	0
10	0	5266	0
11	0	5791	0
12	0	6329	0
13	0	6868	0
14	0	7479	0
15	0	8098	0
16	0	8771	0
17	0	9484	0
18	1	10202	0
19	0	11007	0
20	0	11797	0
21	0	12345	0
22	0	12796	0
23	0	13261	0
24	0	13794	0
25	0	14328	0
26	0	14934	0
27	0	15559	0
28	0	16217	0
29	0	16932	0
30	0	17639	0
