Time	size	received	dropped
1	0	38	0
2	0	524	0
3	0	1160	0
4	0	1796	0
5	0	2504	0
6	0	3210	0
7	0	3982	0
8	0	4552	0
9	0	4969	0
10	0	5456	0
11	0	5974	0
12	0	6516	0
13	0	7097	0
14	0	7724	0
15	0	8377	0
16	0	9094	0
17	0	9811	0
18	0	10613	0
19	0	11339	0
20	0	11775	0
21	0	12233	0
22	0	12744	0
23	0	13288	0
24	0	13871	0
25	0	14494	0
26	0	15151	0
27	0	15858	0
28	0	16588	0
29	0	17153	0
30	0	17606	0
