,0,1,name,label,pred
24,0.37021200687714195,0.08999999999999998,Link_Error_0_range10-flw0-rtt,L,L
25,0.15925570557854304,0.3314608251975046,Link_Error_0_range10-flw1-rtt,L,L
26,0.4283476971218321,0.06381453105908644,Link_Error_0_range10-flw2-rtt,L,L
6,0.3338180001973678,0.056666666666666664,Link_Error_1_range10-flw0-rtt,L,L
7,0.4280303726721927,0.01674156676220409,Link_Error_1_range10-flw1-rtt,L,L
8,0.24473063734815306,0.04367137451922434,Link_Error_1_range10-flw2-rtt,L,L
12,0.15042655364290222,0.09666666666666665,Link_Error_2_range10-flw0-rtt,L,L
13,0.17633845050435604,0.11052394613491563,Link_Error_2_range10-flw1-rtt,L,L
14,0.35025090504820927,0.030226200796279037,Link_Error_2_range10-flw2-rtt,L,L
3,0.5914766441223195,0.16999999999999998,Normal_0_range10-flw0-rtt,N,N
4,0.57646122693951,0.2041924184827881,Normal_0_range10-flw1-rtt,N,N
5,0.5934849625421289,0.21829820562569252,Normal_0_range10-flw2-rtt,N,N
15,0.5932059543533714,0.15,Normal_2_range10-flw0-rtt,N,N
16,0.5853623927049689,0.15739180744833625,Normal_2_range10-flw1-rtt,N,N
17,0.5934730268525623,0.21829820562569252,Normal_2_range10-flw2-rtt,N,N
0,0.573019601404037,0.18333333333333332,Normal_8_range10-flw0-rtt,N,N
1,0.47084373172932753,0.17744974054169443,Normal_8_range10-flw1-rtt,N,N
2,0.6003091705943192,0.17133899712866074,Normal_8_range10-flw2-rtt,N,N
9,0.0757548645395156,0.43666666666666665,TCP_Congestion_2_range10-flw0-rtt,T,T
10,0.05922258896383497,0.9878847488778552,TCP_Congestion_2_range10-flw1-rtt,T,T
11,0.05317327528832709,1.2462301119225492,TCP_Congestion_2_range10-flw2-rtt,T,T
21,0.05222201997065502,1.6433333333333333,TCP_Congestion_4_range10-flw0-rtt,T,T
22,0.07252173928100025,0.793709719859652,TCP_Congestion_4_range10-flw1-rtt,T,T
23,0.10806043028683969,0.5004402698844147,TCP_Congestion_4_range10-flw2-rtt,T,T
18,0.09288823119902406,0.49,TCP_Congestion_7_range10-flw0-rtt,T,T
19,0.05399014377878553,1.5903423431193402,TCP_Congestion_7_range10-flw1-rtt,T,T
20,0.06676969366915371,0.2721976969856928,TCP_Congestion_7_range10-flw2-rtt,T,L
