Time	size	received	dropped
1	0	1308	0
2	40	4092	0
3	4	7001	0
4	37	9928	0
5	40	12805	0
6	40	15686	0
7	28	18587	0
8	40	21489	0
9	40	24332	0
10	40	27149	0
11	40	30047	0
12	40	32905	0
13	23	35755	0
14	0	38358	0
15	2	41143	0
16	22	44054	0
17	40	46965	0
18	40	49825	0
19	40	52683	0
20	37	55606	0
21	40	58484	0
22	40	61311	0
23	40	64216	0
24	40	67099	0
25	40	69937	0
26	40	72808	0
27	40	75712	0
28	40	78570	0
29	8	81452	0
30	40	84378	0
