,0,1,2,3,name,label,pred
0,0.16502809440628605,0.2233333333333333,0.06234441442759999,0.12333333333333332,Link_Error_001_2_range10-flw0-rtt,L,L
1,0.08570949274456069,0.22429193463276031,0.07842574788670997,0.05690989386204366,Link_Error_001_2_range10-flw1-rtt,L,L
2,0.11219740038530386,0.22510579384347745,0.08660460885467346,0.1847883382297203,Link_Error_001_2_range10-flw2-rtt,L,L
15,0.14852601736216156,0.2966666666666667,0.08373893532358596,0.48333333333333334,Link_Error_001_3_range10-flw0-rtt,L,L
16,0.2013112196866897,0.02344290311821757,0.11391063912104518,0.1908922111054859,Link_Error_001_3_range10-flw1-rtt,L,L
17,0.1460799105504953,0.31920130591638274,0.10773148454758537,0.08400034366220598,Link_Error_001_3_range10-flw2-rtt,L,L
24,0.1025286642326758,0.2966666666666667,0.08954603526728719,0.13666666666666666,Link_Error_001_8_range10-flw0-rtt,L,L
25,0.09656938707107914,0.5928102565418202,0.07693059130424086,0.11052394613491563,Link_Error_001_8_range10-flw1-rtt,L,T
26,0.11352781280753745,0.19154652750845047,0.10136813937649986,0.28563955856523315,Link_Error_001_8_range10-flw2-rtt,L,L
6,0.5932059543533714,0.15,0.1702479013968319,0.2966666666666667,Normal_2_range10-flw0-rtt,N,N
7,0.5853623927049689,0.15739180744833625,0.14627085038493953,0.3181323767572754,Normal_2_range10-flw1-rtt,N,N
8,0.5934730268525623,0.21829820562569252,0.14931628379421163,0.439954845184088,Normal_2_range10-flw2-rtt,N,N
9,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,Normal_3_range10-flw0-rtt,N,N
10,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,Normal_3_range10-flw1-rtt,N,N
11,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,Normal_3_range10-flw2-rtt,N,N
12,0.4753795280461344,0.17666666666666664,0.0748054867901002,0.12333333333333332,Normal_7_range10-flw0-rtt,N,N
13,0.5882940757787359,0.2175675194855981,0.14554794551999903,0.43848223157866695,Normal_7_range10-flw1-rtt,N,N
14,0.5700812221685895,0.14450001198005913,0.16500015565421416,0.29236048935500336,Normal_7_range10-flw2-rtt,N,N
21,0.0757548645395156,0.43666666666666665,0.06403261330372308,0.9033333333333332,TCP_Congestion_2_range10-flw0-rtt,T,T
22,0.05922258896383497,0.9878847488778552,0.05660145505408562,0.9075144642233856,TCP_Congestion_2_range10-flw1-rtt,T,T
23,0.05317327528832709,1.2462301119225492,0.052248320625119735,0.9103190305418082,TCP_Congestion_2_range10-flw2-rtt,T,T
18,0.05222201997065502,1.6433333333333333,0.04123647239072019,1.5966666666666667,TCP_Congestion_4_range10-flw0-rtt,T,T
19,0.07252173928100025,0.793709719859652,0.0707434776947397,1.6443522044349752,TCP_Congestion_4_range10-flw1-rtt,T,T
20,0.10806043028683969,0.5004402698844147,0.05640709974150219,0.7892849894150165,TCP_Congestion_4_range10-flw2-rtt,T,T
3,0.03868874171016264,0.36333333333333334,0.036956790128555295,1.15,TCP_Congestion_8_range10-flw0-rtt,T,T
4,0.07875636434042621,0.3314386314758295,0.0647047834110999,0.41178739062148517,TCP_Congestion_8_range10-flw1-rtt,T,L
5,0.09184164888003142,1.4483605851954764,0.08824380385474799,0.3326860740936245,TCP_Congestion_8_range10-flw2-rtt,T,T
