,0,1,2,3,name,label,pred
0,0.12672811821994262,0.1633333333333333,0.10121004954242838,0.13666666666666666,Link_Error_001_1_range10-flw0-rtt,L,L
1,0.10399119463054571,0.09042262631312491,0.07400463789714597,0.2511739619809025,Link_Error_001_1_range10-flw1-rtt,L,L
2,0.114684957038988,0.21159555035381292,0.09109639971372031,0.40639780306049783,Link_Error_001_1_range10-flw2-rtt,L,L
18,0.16502809440628605,0.2233333333333333,0.06234441442759999,0.12333333333333332,Link_Error_001_2_range10-flw0-rtt,L,L
19,0.08570949274456069,0.22429193463276031,0.07842574788670997,0.05690989386204366,Link_Error_001_2_range10-flw1-rtt,L,L
20,0.11219740038530386,0.22510579384347745,0.08660460885467346,0.1847883382297203,Link_Error_001_2_range10-flw2-rtt,L,L
24,0.1614979381015952,0.17666666666666664,0.11854434666086176,0.08333333333333331,Link_Error_001_4_range10-flw0-rtt,L,L
25,0.14206378484138213,0.3516199953633044,0.11598964850483055,0.23106456838160003,Link_Error_001_4_range10-flw1-rtt,L,L
26,0.11874741206411113,0.0907142751309536,0.1123434864104161,0.2990211291353656,Link_Error_001_4_range10-flw2-rtt,L,L
3,0.5914766441223195,0.16999999999999998,0.13594174671255413,0.3433333333333333,Normal_0_range10-flw0-rtt,N,N
4,0.57646122693951,0.2041924184827881,0.14960477883386722,0.4184270870548937,Normal_0_range10-flw1-rtt,N,N
5,0.5934849625421289,0.21829820562569252,0.1492992628596986,0.439954845184088,Normal_0_range10-flw2-rtt,N,N
15,0.5914065024518609,0.15,0.1593039428911567,0.30333333333333334,Normal_1_range10-flw0-rtt,N,N
16,0.5854662963974709,0.15739180744833625,0.1463828670736421,0.3181323767572754,Normal_1_range10-flw1-rtt,N,N
17,0.5875319115989763,0.1579206460849472,0.14861280414320407,0.31920130591638274,Normal_1_range10-flw2-rtt,N,N
21,0.5918353318887168,0.15,0.15902816750573,0.30333333333333334,Normal_6_range10-flw0-rtt,N,N
22,0.5929254371935974,0.16407834198366628,0.12203962569659911,0.33150522155883594,Normal_6_range10-flw1-rtt,N,N
23,0.5874884076827961,0.1579206460849472,0.14859595909539483,0.31920130591638274,Normal_6_range10-flw2-rtt,N,N
12,0.09000682494573503,0.36333333333333334,0.05100149924197503,0.5099999999999999,TCP_Congestion_1_range10-flw0-rtt,T,T
13,0.11865548659099723,0.5121204689430232,0.04203862884202201,1.6099996441934261,TCP_Congestion_1_range10-flw1-rtt,T,T
14,0.06407968430340004,1.622450523068979,0.05965739685494195,0.393015965215467,TCP_Congestion_1_range10-flw2-rtt,T,T
9,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,TCP_Congestion_3_range10-flw0-rtt,T,T
10,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,TCP_Congestion_3_range10-flw1-rtt,T,T
11,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,TCP_Congestion_3_range10-flw2-rtt,T,T
6,0.11718951164775239,1.2033333333333334,0.07531400842587513,0.33,TCP_Congestion_6_range10-flw0-rtt,T,T
7,0.11619105617375924,1.2090649865061982,0.04739662445787437,0.3449686803604942,TCP_Congestion_6_range10-flw1-rtt,T,T
8,0.15313185103551968,1.2131280075535196,0.06610837472244101,1.0652675301785755,TCP_Congestion_6_range10-flw2-rtt,T,T
