Time	size	received	dropped
1	0	204	0
2	1	1041	0
3	0	1877	0
4	0	2714	0
5	0	3443	0
6	0	4212	0
7	0	5044	0
8	0	5880	0
9	0	6717	0
10	1	7554	0
11	0	8390	0
12	0	9227	0
13	0	10064	0
14	0	10900	0
15	0	11737	0
16	0	12574	0
17	0	13341	0
18	0	14083	0
19	0	14903	0
20	0	15740	0
21	0	16576	0
22	0	17413	0
23	0	18250	0
24	0	19086	0
25	0	19923	0
26	0	20760	0
27	0	21596	0
28	0	22433	0
29	0	23246	0
30	0	23962	0
