Time	size	received	dropped
1	0	434	0
2	0	1270	0
3	0	2107	0
4	0	2944	0
5	0	3780	0
6	0	4617	0
7	0	5454	0
8	0	6290	0
9	0	7127	0
10	0	7964	0
11	0	8801	0
12	0	9637	0
13	0	10474	0
14	0	11311	0
15	0	12147	0
16	0	12984	0
17	0	13821	0
18	0	14657	0
19	0	15494	0
20	0	16331	0
21	0	17167	0
22	0	18004	0
23	0	18841	0
24	0	19677	0
25	0	20514	0
26	0	21351	0
27	0	22187	0
28	0	23024	0
29	0	23861	0
30	0	24697	0
