Time	size	received	dropped
1	0	324	0
2	0	611	0
3	0	893	0
4	0	1113	0
5	0	1415	0
6	0	1731	0
7	0	2013	0
8	0	2171	0
9	0	2449	0
10	0	2687	0
11	0	2942	0
12	0	3132	0
13	0	3505	0
14	0	3843	0
15	0	4112	0
16	0	4388	0
17	0	4661	0
18	0	4865	0
19	0	5071	0
20	0	5309	0
21	0	5776	0
22	0	6165	0
23	0	6711	0
24	0	7011	0
25	0	7439	0
26	0	7756	0
27	0	7935	0
28	0	8077	0
29	0	8174	0
30	0	8406	0
