,0,1,2,3,4,5,6,7,8,name,label,pred
18,0.37021200687714195,0.08999999999999998,0.16266894931011394,0.016666666666666666,0.13839558235486699,0.19666666666666666,0.09208338488188048,0.2233333333333333,3279.0,Link_Error_0_range10-flw0-rtt,L,L
19,0.15925570557854304,0.3314608251975046,0.1318992820745858,0.20423343774795738,0.08129000562135089,0.15736018974022944,0.08060951045623675,0.5256499955152345,3279.0,Link_Error_0_range10-flw1-rtt,L,L
20,0.4283476971218321,0.06381453105908644,0.12162709077043678,0.1914435931772593,0.11714460737912007,0.010075978588276805,0.040482254112830955,0.3660938887073906,3279.0,Link_Error_0_range10-flw2-rtt,L,L
0,0.27455924808372184,0.08999999999999998,0.17733502540362936,0.16999999999999998,0.05992311412353783,0.27,0.03281148840083078,0.6366666666666666,2512.0,Link_Error_3_range10-flw0-rtt,L,L
1,0.1932239153058543,0.07032399907266088,0.1762143146822914,0.2511571395452174,0.14753206777800562,0.20427447349677683,0.11010735133683391,0.2846447581512464,2512.0,Link_Error_3_range10-flw1-rtt,L,L
2,0.1866401839007284,0.13774205099862485,0.17638968025840604,0.17133767319341142,0.09202458301183265,0.32587753528942953,0.0704802388117558,0.466979148507533,2512.0,Link_Error_3_range10-flw2-rtt,L,L
24,0.1406758731397391,0.21666666666666665,0.129692220307867,0.10333333333333332,0.10128893802662296,0.43666666666666665,0.09713114557560633,0.31666666666666665,2191.0,Link_Error_8_range10-flw0-rtt,L,L
25,0.2047134140033716,0.14399676000592465,0.1661429686309951,0.2511571395452174,0.1532416347286048,0.10381161767868986,0.1162036450854854,0.39850266141174495,2191.0,Link_Error_8_range10-flw1-rtt,L,L
26,0.2582696968658807,0.0705271125867622,0.188618239895048,0.1511295269716333,0.11031180160555701,0.36606929866462284,0.10553864040964216,0.21829820562569252,2191.0,Link_Error_8_range10-flw2-rtt,L,L
12,0.5914766441223195,0.16999999999999998,0.13594174671255413,0.3433333333333333,0.05906858456481075,0.5099999999999999,0.046740228988599454,0.11666666666666665,2034.0,Normal_0_range10-flw0-rtt,N,N
13,0.57646122693951,0.2041924184827881,0.14960477883386722,0.4184270870548937,0.07280189284450303,0.6326617556269991,0.047835955727041427,0.8402015908062264,2034.0,Normal_0_range10-flw1-rtt,N,N
14,0.5934849625421289,0.21829820562569252,0.1492992628596986,0.439954845184088,0.06499862449379143,0.6683283526078894,0.040793054626174316,0.8899849921662849,2034.0,Normal_0_range10-flw2-rtt,N,N
21,0.5914065024518609,0.15,0.1593039428911567,0.30333333333333334,0.06930456293856016,0.45666666666666667,0.04614779780460426,0.6099999999999999,1838.0,Normal_1_range10-flw0-rtt,N,N
22,0.5854662963974709,0.15739180744833625,0.1463828670736421,0.3181323767572754,0.07107247746399802,0.48557046978742036,0.0398012187397651,0.6396135153751537,1838.0,Normal_1_range10-flw1-rtt,N,N
23,0.5875319115989763,0.1579206460849472,0.14861280414320407,0.31920130591638274,0.07021867869819877,0.4804819657478182,0.04151964519052118,0.6417626255792537,1838.0,Normal_1_range10-flw2-rtt,N,N
9,0.47514759379101645,0.17666666666666664,0.07482971073828595,0.12333333333333332,0.06021444684103378,0.35,0.05331613438912524,0.08999999999999998,3357.0,Normal_3_range10-flw0-rtt,N,N
10,0.4705268370365323,0.17744872460068428,0.07565931286046525,0.12387929830613809,0.06175766560499574,0.3515493600579594,0.051590208147347855,0.0903984068720467,3357.0,Normal_3_range10-flw1-rtt,N,N
11,0.5874374736544345,0.1579206460849472,0.14860399598053747,0.31920130591638274,0.0701815476804463,0.4804819657478182,0.04152822250505162,0.6417626255792537,3357.0,Normal_3_range10-flw2-rtt,N,N
6,0.09000682494573503,0.36333333333333334,0.05100149924197503,0.5099999999999999,0.046861453438829886,1.25,0.04393447414489899,1.6099999999999999,2494.0,TCP_Congestion_1_range10-flw0-rtt,T,T
7,0.11865548659099723,0.5121204689430232,0.04203862884202201,1.6099996441934261,0.04156443888576361,1.107920753072815,0.03752240153457062,0.8133678036153899,2494.0,TCP_Congestion_1_range10-flw1-rtt,T,T
8,0.06407968430340004,1.622450523068979,0.05965739685494195,0.393015965215467,0.05515495645682625,0.769236376361897,0.04252596134476383,1.3805945444748455,2494.0,TCP_Congestion_1_range10-flw2-rtt,T,T
3,0.08020274992693763,0.4766666666666667,0.05753746331441768,1.6033333333333333,0.05638788017982679,0.41,0.0391681448996427,0.6699999999999999,2331.0,TCP_Congestion_3_range10-flw0-rtt,T,T
4,0.06073015783324932,0.49207025437655494,0.05567282718910957,1.6034125975943525,0.05009084778107288,0.672830755984269,0.04216555273356159,1.3155347617005857,2331.0,TCP_Congestion_3_range10-flw1-rtt,T,T
5,0.06652496547882877,0.7493917157198993,0.05929005476436553,1.08544181245528,0.052754048113732195,0.9711847795652506,0.05053226271297907,0.7090657041116536,2331.0,TCP_Congestion_3_range10-flw2-rtt,T,T
15,0.11718951164775239,1.2033333333333334,0.07531400842587513,0.33,0.05654936524436616,0.5833333333333333,0.04629230996547338,0.6233333333333333,2093.0,TCP_Congestion_6_range10-flw0-rtt,T,T
16,0.11619105617375924,1.2090649865061982,0.04739662445787437,0.3449686803604942,0.04344389802660894,0.49233394187371504,0.04191548638514017,0.2980797335153785,2093.0,TCP_Congestion_6_range10-flw1-rtt,T,T
17,0.15313185103551968,1.2131280075535196,0.06610837472244101,1.0652675301785755,0.06472047396767876,0.5746395825253514,0.03430940271026404,0.15122094276982934,2093.0,TCP_Congestion_6_range10-flw2-rtt,T,T
