Time	size	received	dropped
1	0	281	0
2	0	681	0
3	0	1169	0
4	0	1585	0
5	0	2184	0
6	0	2524	0
7	0	2802	0
8	0	3407	0
9	1	4235	0
10	0	4768	0
11	0	5134	0
12	0	5458	0
13	0	5749	0
14	0	5914	0
15	0	6387	0
16	0	6782	0
17	0	7040	0
18	0	7317	0
19	0	7613	0
20	0	8035	0
21	0	8524	0
22	0	8796	0
23	0	9294	0
24	0	9784	0
25	0	10208	0
26	0	10608	0
27	0	11078	0
28	0	11574	0
29	0	12149	0
30	0	12764	0
