Time	size	received	dropped
1	0	336	0
2	0	554	0
3	0	834	0
4	0	1041	0
5	0	1423	0
6	0	1633	0
7	0	1760	0
8	0	1991	0
9	0	2333	0
10	0	2623	0
11	0	2981	0
12	0	3262	0
13	0	3490	0
14	0	3659	0
15	0	3872	0
16	0	3964	0
17	0	4093	0
18	0	4327	0
19	0	4516	0
20	0	4671	0
21	0	4791	0
22	0	5127	0
23	0	5532	0
24	0	5681	0
25	0	5883	0
26	0	6081	0
27	0	6253	0
28	0	6429	0
29	0	6559	0
30	0	6581	0
