Time	size	received	dropped
1	0	12	0
2	0	175	0
3	0	611	0
4	0	1038	0
5	0	1497	0
6	0	1961	0
7	0	2423	0
8	0	2886	0
9	0	3351	0
10	0	3882	0
11	0	4445	0
12	0	5002	0
13	0	5552	0
14	0	6104	0
15	0	6730	0
16	0	7366	0
17	0	7989	0
18	0	8611	0
19	0	9310	0
20	0	10043	0
21	0	10762	0
22	0	11472	0
23	0	12160	0
24	0	12595	0
25	0	13004	0
26	0	13406	0
27	0	13814	0
28	0	14248	0
29	0	14743	0
30	0	15238	0
